id,Y0,Y1,channel,recency,frequency,monetary
49730,201.3797861,191.3796228,Organic,10,14,132.7418867
49731,233.0587545,245.8561231,Ad,10,6,50.35699563
49732,203.4431334,155.6646647,Organic,17,15,50.60600227
49733,268.1375234,276.085063,Ad,8,2,17.90339622
49734,124.8082209,237.0408354,Ad,20,15,64.8881273
49735,152.7555767,118.7772857,Referral,25,16,109.1621655
49736,102.2683293,265.0356913,Ad,13,6,75.51920934
49737,295.1913136,297.4481041,Organic,11,3,84.01085963
49738,184.3936601,315.5788226,Organic,16,6,148.7618946
49739,176.2782649,200.5339805,Referral,19,17,181.8100377
49740,179.7960695,278.4371819,Ad,15,6,209.6330377
49741,328.6580669,104.2442561,Organic,20,17,21.43522677
49742,204.937788,204.9782108,Referral,17,12,164.3399182
49743,347.1784959,90.23291236,Organic,17,10,12.86407846
49744,214.5607252,346.2015032,Referral,16,15,225.326812
49745,120.9694448,251.8686923,Ad,12,16,106.7051454
49746,186.6889797,194.0662203,Ad,14,17,141.9187559
49747,133.9776796,217.5837388,Organic,18,10,100.5055928
49748,255.649565,232.74459,Referral,10,11,77.9127214
49749,148.6687773,351.9964974,Ad,17,13,243.1426468
49750,254.4357009,182.1553648,Ad,10,4,70.44028703
49751,160.9744702,137.5775361,Referral,14,11,113.0284447
49752,192.4840858,150.9387289,Organic,17,9,69.10857237
49753,232.3374472,303.2317026,Referral,11,5,123.6925768
49754,210.6971228,113.7202444,Referral,12,11,126.3597807
49755,303.9933715,236.4446689,Ad,18,6,133.421853
49756,259.4762148,166.4939095,Ad,21,23,24.34553646
49757,228.9751702,362.5340966,Organic,8,4,136.601912
49758,247.2658704,205.1590112,Organic,15,11,70.49086074
49759,170.2922355,202.5839274,Ad,22,18,127.6898568
49760,178.4675838,159.8870403,Organic,18,15,118.8666028
49761,232.419634,147.563961,Ad,20,12,78.75121611
49762,887.9941908,955.4926548,Referral,6,1,169.8285285
49763,252.5560511,205.3242435,Organic,26,18,62.20768054
49764,159.3587859,227.2892175,Ad,24,31,106.1431623
49765,80.65493619,271.0968762,Ad,16,19,159.4825499
49766,178.2134841,175.4289147,Organic,15,13,57.08624598
49767,285.2884013,331.7952026,Organic,10,12,82.30410642
49768,134.0228587,152.1852855,Ad,15,7,25.937108
49769,88.93897352,234.4834526,Organic,15,12,112.7418057
49770,250.5817006,210.9103093,Ad,17,17,74.69546272
49771,141.5707332,114.8206402,Organic,22,18,18.58459943
49772,346.3579493,168.2736636,Ad,29,25,161.8594518
49773,238.2582871,184.9872575,Ad,11,9,122.4394374
49774,142.5806561,186.9596654,Ad,11,9,44.3061834
49775,110.6221816,183.5549517,Ad,13,12,87.21678756
49776,194.2153081,217.0767571,Referral,15,16,161.0979851
49777,114.3053948,289.4737604,Ad,13,13,57.15032972
49778,117.5628136,116.5513584,Organic,17,12,43.10254399
49779,220.5773397,326.0262552,Ad,11,9,102.4662816
49780,186.4423444,244.5185356,Organic,11,6,61.99057827
49781,125.0486084,177.7971914,Ad,19,19,79.48727179
49782,244.2551612,327.8068171,Ad,10,4,132.2565299
49783,222.1614843,223.033714,Ad,13,6,86.44636595
49784,236.1135303,245.0168373,Ad,13,7,129.5500985
49785,172.0845868,131.7632217,Organic,14,12,147.1240421
49786,182.1022541,317.3277777,Referral,15,7,94.21192418
49787,119.2283096,127.2524975,Referral,14,13,91.83576071
49788,138.4562565,183.9792971,Organic,22,14,142.8223999
49789,185.75362,204.9731443,Referral,13,17,203.3394234
49790,340.4185825,292.7611224,Ad,11,4,134.1170975
49791,284.1096565,233.294132,Organic,8,6,126.5061774
49792,193.3500377,170.4482564,Ad,13,15,77.77021426
49793,286.9006761,191.8809107,Ad,14,11,109.624329
49794,170.7565037,123.8815216,Organic,22,15,76.59657444
49795,148.9461906,203.1633605,Organic,8,6,65.06154498
49796,222.2170294,176.5879163,Organic,16,14,112.0364956
49797,246.3004928,266.453352,Referral,19,19,37.43226102
49798,434.9636137,450.7137495,Organic,12,3,164.0573945
49799,307.4971589,202.3213392,Ad,9,6,92.44602913
49800,132.8651035,276.6672306,Ad,15,9,104.8806208
49801,67.35237669,184.7586272,Organic,11,13,109.3603106
49802,301.3601969,204.1268427,Referral,24,26,56.72609053
49803,99.56984123,276.6860607,Organic,11,6,89.02515363
49804,102.6398973,131.1741971,Ad,11,23,1.668239076
49805,270.1996748,300.9526273,Ad,15,2,105.4203661
49806,123.7933658,269.778206,Organic,15,8,104.543704
49807,160.0503222,104.7863281,Ad,23,22,102.7287525
49808,218.3822125,140.1244715,Organic,23,32,76.08921315
49809,103.039373,120.8781839,Ad,13,26,81.97212521
49810,398.3711991,121.8142487,Ad,24,23,140.363944
49811,186.2433396,238.6456921,Organic,14,14,148.4637943
49812,207.9195621,224.1085937,Ad,22,34,121.8733113
49813,196.8531745,289.8964639,Referral,26,27,202.7894523
49814,211.868158,285.4612003,Organic,9,8,100.0599277
49815,226.7095371,219.1795954,Organic,18,15,90.32034713
49816,184.1757987,152.3601421,Ad,10,7,79.84907051
49817,155.0945794,115.7148716,Ad,21,14,84.73674528
49818,74.80492856,262.2206058,Organic,17,10,135.5409058
49819,201.434349,176.9331897,Ad,12,10,172.1867244
49820,180.1127059,197.3486938,Organic,22,15,89.76827656
49821,155.8013324,203.1779683,Organic,14,10,93.85306503
49822,171.8241559,153.0050967,Organic,16,14,88.96637312
49823,241.2289801,74.34312912,Referral,19,19,131.3608064
49824,140.4627813,323.8129598,Ad,9,7,134.0452862
49825,200.5491329,124.184642,Referral,15,10,131.3879382
49826,174.7258584,182.7506409,Referral,23,18,109.7444167
49827,224.5989277,105.7768426,Ad,13,15,129.5183653
49828,145.5541103,261.3279727,Organic,19,11,118.5668912
49829,200.8917468,195.9884498,Organic,14,16,65.23701552
49830,244.7696398,248.4191645,Organic,17,14,132.4002127
49831,343.7030328,105.7579957,Referral,26,23,160.6064672
49832,309.0559081,250.8741137,Ad,13,4,103.7062061
49833,307.625627,295.9025015,Organic,9,9,106.8861196
49834,187.484283,239.5090665,Organic,12,9,86.93567345
49835,117.0419055,164.3503071,Ad,17,16,132.3287918
49836,141.6365605,220.6973813,Organic,14,9,117.0350814
49837,227.1618935,256.1862526,Referral,10,2,50.72110383
49838,242.105677,182.3345118,Organic,23,17,68.79489796
49839,123.9476534,344.0661851,Referral,7,6,93.39214901
49840,196.6783625,232.2905551,Ad,7,8,91.35698234
49841,99.16236077,207.3395352,Ad,16,7,108.9387205
49842,246.478265,232.6328251,Organic,11,5,110.8189873
49843,133.3198235,118.2125498,Referral,22,18,116.4826346
49844,140.348817,205.6410513,Organic,9,10,29.52603337
49845,180.0653322,159.2463195,Organic,20,28,136.5354845
49846,195.7073645,265.1236574,Referral,22,14,104.2050674
49847,184.2504199,143.1157573,Referral,12,23,91.08262655
49848,101.2469322,276.4338367,Ad,13,16,89.58236907
49849,154.6459825,141.0431228,Referral,14,12,112.6623487
49850,215.6242146,111.978561,Referral,28,32,70.0359415
49851,118.7190784,209.7473079,Organic,16,19,117.6665312
49852,85.36919499,295.7522396,Ad,17,14,116.9168209
49853,110.5054965,133.3741947,Organic,10,11,61.88191597
49854,189.1570829,101.7903281,Organic,16,13,147.6369676
49855,222.9802751,209.7840489,Ad,23,17,149.5884604
49856,152.6770271,301.570867,Organic,12,8,126.7531872
49857,143.9560231,268.2553938,Organic,15,18,98.29648722
49858,112.3790783,130.4525806,Referral,11,15,9.861450442
49859,108.5926736,158.6889642,Organic,13,12,95.00036097
49860,108.7139608,236.3470148,Organic,19,11,125.4399851
49861,307.7102542,124.2369133,Referral,10,7,22.71447647
49862,208.9103459,155.8386821,Ad,16,12,131.8273682
49863,266.6967208,227.1689283,Ad,14,9,72.25848978
49864,159.8980827,232.3212464,Organic,23,10,111.9426198
49865,108.6367389,163.380604,Ad,11,14,8.595481581
49866,123.9948513,132.7895064,Ad,17,17,56.92748075
49867,272.7289698,156.6502838,Organic,22,16,172.0758585
49868,184.3781225,166.0245366,Ad,14,10,84.17425604
49869,191.7272477,358.9686746,Organic,30,40,59.44975023
49870,174.7476524,184.6593625,Ad,16,13,202.9607237
49871,185.5395857,171.3757993,Organic,30,31,83.82212004
49872,177.591684,76.42533043,Organic,21,19,84.95581606
49873,122.4989212,239.6378995,Ad,10,13,71.90690704
49874,244.8946961,341.4506337,Organic,8,3,124.0287386
49875,268.4153367,300.5846304,Ad,33,24,50.21181681
49876,310.9055009,191.2099624,Ad,18,27,55.73113511
49877,154.6296107,340.0956484,Ad,9,18,128.8925332
49878,242.2946585,104.8352314,Ad,21,31,74.89870792
49879,156.8300133,132.383355,Ad,15,15,145.0370671
49880,127.8140106,348.2663976,Organic,18,8,123.3031892
49881,203.2247416,250.8524092,Ad,8,6,62.12004753
49882,266.1130802,375.4330298,Ad,6,2,76.79799649
49883,244.6469426,392.789243,Ad,20,14,75.26529683
49884,182.6109986,246.615292,Organic,21,38,137.6539456
49885,164.860872,253.4166713,Referral,17,13,10.97776208
49886,199.1754527,288.6169404,Referral,24,30,135.6325798
49887,172.6929059,187.5577103,Referral,12,15,7.02918457
49888,100.4375177,160.5096638,Organic,18,17,111.5875295
49889,272.4756808,186.2048703,Ad,26,21,126.3763656
49890,285.399963,424.9071254,Referral,7,3,80.50037356
49891,153.6518043,257.2205948,Ad,15,7,156.3866088
49892,131.8388298,260.5925219,Ad,17,6,104.3897186
49893,222.3153072,337.2416677,Organic,10,6,86.07341159
49894,215.0150897,130.221625,Ad,27,24,60.78107798
49895,212.0352744,276.0299517,Referral,12,15,77.29539107
49896,143.9559227,178.01946,Ad,21,17,126.9703797
49897,91.37738138,142.0607266,Referral,21,12,182.3383275
49898,230.1268672,223.875488,Organic,24,15,7.38020096
49899,202.8436573,251.4526825,Ad,11,9,42.73679817
49900,366.6384399,279.808453,Organic,13,3,105.6690838
49901,172.1343544,267.6197049,Referral,32,20,106.0866892
49902,195.560002,170.2915267,Organic,13,9,103.5569735
49903,286.5529287,426.6482733,Referral,10,4,176.107145
49904,171.5828619,147.9242321,Ad,24,17,100.4432541
49905,126.384598,156.9394339,Ad,13,8,136.1406134
49906,214.5183342,213.3688656,Referral,10,10,67.70009102
49907,150.9365526,242.9680444,Referral,14,11,128.0128367
49908,239.0041581,273.2032683,Ad,10,4,71.46806341
49909,186.4659063,266.9639959,Ad,8,14,157.5742231
49910,243.7197443,171.0021809,Ad,24,22,44.7279086
49911,179.9442706,200.3226137,Ad,17,16,79.61631805
49912,204.5426733,162.5371763,Referral,8,9,41.97134894
49913,356.0671413,194.6727824,Ad,7,8,195.3019168
49914,178.4871789,153.2656604,Organic,11,11,48.17144581
49915,241.294863,145.4257897,Ad,17,21,150.5324089
49916,279.9047347,111.5504956,Ad,15,17,18.33402094
49917,115.5092914,194.0450298,Ad,17,16,134.6965586
49918,183.3438391,276.5336795,Referral,13,12,85.21885376
49919,248.4081443,128.8646235,Organic,14,15,51.81006744
49920,163.8736287,92.45493257,Organic,14,10,0.573738048
49921,204.1425049,93.46282253,Ad,23,19,40.6680173
49922,290.1399288,149.2416567,Ad,8,12,84.1254454
49923,218.1019466,133.7435735,Ad,17,24,109.6876627
49924,256.6897642,222.0797341,Organic,9,12,163.1572197
49925,185.5960391,116.8680443,Organic,13,17,125.3456489
49926,199.193234,165.8472093,Referral,21,18,173.1245122
49927,218.6056148,267.7574612,Ad,13,7,184.9118647
49928,164.6791634,130.0416248,Referral,15,18,105.4896135
49929,191.7933804,199.066014,Ad,19,16,153.0285757
49930,236.1916415,151.4043462,Ad,10,11,184.970641
49931,176.2316641,127.1765729,Ad,19,10,108.5526605
49932,260.784915,167.6263753,Ad,8,10,15.93606463
49933,149.4901697,185.1145144,Organic,13,11,33.42288071
49934,222.6262221,194.3997161,Organic,12,8,20.45744669
49935,283.4875244,253.2217253,Organic,29,20,95.9586675
49936,189.1183168,230.3131045,Organic,11,12,78.00515873
49937,242.6725556,184.9595717,Referral,25,25,126.6547759
49938,254.7065965,162.213886,Ad,17,24,84.48787763
49939,104.1093148,149.2849613,Ad,16,17,144.7248938
49940,255.4441253,229.9716132,Ad,13,4,115.4256807
49941,252.3705374,184.5302224,Ad,15,7,160.5551187
49942,185.6580598,138.0820318,Ad,18,22,1.686089841
49943,209.6259214,329.44293,Ad,11,4,97.66878912
49944,148.510767,138.7691185,Organic,12,14,101.0939345
49945,188.1415341,218.3770916,Referral,20,19,68.51313555
49946,164.9599239,192.8210407,Ad,12,12,86.16434797
49947,177.9188446,199.4819461,Referral,19,17,93.05744735
49948,226.3508166,190.9121437,Organic,29,12,117.039368
49949,308.2538466,231.3167213,Organic,11,5,114.5387983
49950,97.50370214,80.35566867,Ad,19,10,61.08282531
49951,424.9672601,317.056641,Referral,6,2,66.77035118
49952,133.8254455,157.9401295,Ad,17,21,109.3116612
49953,142.2413728,128.713441,Referral,17,21,148.9270888
49954,240.1203134,108.637987,Ad,16,7,50.11036137
49955,268.1235145,228.049523,Ad,11,8,104.9026146
49956,200.8194658,91.69666364,Organic,26,20,105.513097
49957,171.3882168,161.140466,Ad,13,9,30.62966869
49958,191.7837503,208.1873522,Organic,11,11,113.9898941
49959,322.7775785,210.7886263,Organic,28,21,65.00589321
49960,536.8232115,371.7407969,Organic,8,4,211.252182
49961,211.5830724,109.4540052,Organic,23,26,81.82943307
49962,186.4933757,293.4531819,Ad,14,13,162.9775232
49963,264.6651146,309.0604074,Ad,12,6,225.562195
49964,161.3952361,210.7695855,Ad,11,6,79.00612483
49965,281.8807907,306.7087532,Referral,14,8,110.9907765
49966,151.7003756,283.2670502,Organic,16,8,132.9243885
49967,163.8650453,177.7300052,Ad,18,8,92.75415154
49968,127.01721,271.6931183,Ad,17,33,102.6276276
49969,191.663933,319.4357298,Ad,13,15,178.6752718
49970,251.5156057,148.5669903,Referral,24,13,136.8567353
49971,213.4486958,204.2733742,Ad,14,6,43.62951821
49972,136.4864108,134.1998039,Ad,15,18,68.9483187
49973,239.9119425,204.8867181,Organic,9,6,121.7909839
49974,197.2366759,288.4570542,Organic,13,9,94.30657715
49975,244.7481181,220.247778,Ad,9,7,118.2820493
49976,145.0324905,193.0423936,Referral,12,8,119.3819356
49977,186.0402766,306.2602554,Organic,16,13,145.6497883
49978,217.9256845,211.5879456,Ad,18,31,121.5760482
49979,245.0857504,338.1074909,Ad,6,4,69.61127843
49980,172.9079791,257.3673204,Referral,15,7,132.6477159
49981,255.9680092,215.3199269,Ad,21,13,100.9282105
49982,173.8648801,149.2846182,Organic,13,15,73.25337479
49983,112.3100919,141.0951602,Ad,15,11,154.1187871
49984,170.4892244,136.3264489,Referral,27,24,113.3847339
49985,131.0698654,333.0011311,Organic,12,8,108.988275
49986,264.6859699,139.2247023,Organic,19,20,24.64304093
49987,166.8443859,272.7053066,Ad,14,12,54.99539727
49988,94.725837,182.2181652,Referral,11,7,36.17317959
49989,188.6745672,157.7614257,Ad,20,19,99.38897231
49990,80.99244218,140.6252012,Ad,14,26,58.06464468
49991,176.5314758,183.4551042,Referral,16,11,33.6400887
49992,109.363768,204.0149089,Ad,14,8,94.59557982
49993,213.128067,184.5957482,Ad,13,9,124.2015619
49994,236.6989177,266.5150803,Referral,14,8,127.4577172
49995,192.6665294,85.08488039,Organic,29,28,114.2555443
49996,202.6319642,84.75731998,Ad,24,17,153.5334803
49997,300.7448809,176.4358379,Organic,16,15,143.73384
49998,174.5110015,218.1718054,Ad,12,8,78.42845958
49999,76.6617324,114.292596,Referral,15,7,17.00495383
50000,145.0232584,421.8938893,Organic,15,8,97.92337079
50001,137.43078,105.6373356,Organic,20,16,144.6946154
50002,403.3951679,209.8245819,Referral,14,5,108.5797256
50003,144.0352599,161.7253858,Organic,11,18,134.1655235
50004,216.8549635,234.0665977,Referral,29,33,126.9985264
50005,187.8449443,344.9437446,Ad,4,9,163.9209389
50006,151.3390264,187.0332183,Ad,20,10,139.7410128
50007,538.9872567,669.0294337,Organic,7,1,106.4207444
50008,212.566018,132.6462344,Organic,24,19,182.2203928
50009,199.2510929,256.0060224,Ad,13,6,91.72082863
50010,163.2475697,96.00679562,Ad,16,11,23.12963257
50011,171.9194632,92.69759495,Referral,21,14,70.98910986
50012,147.4273583,175.9214506,Ad,21,28,177.518905
50013,89.95711927,177.3240812,Ad,17,15,167.2189392
50014,158.6158228,237.1580022,Ad,28,28,34.4345597
50015,145.6387104,141.3932556,Referral,14,11,135.1192331
50016,240.4462252,191.8097461,Ad,9,19,105.9369017
50017,315.3213507,188.9638817,Ad,25,27,53.82990205
50018,189.6171549,200.4577376,Referral,23,27,147.6926468
50019,227.5593991,208.9172866,Organic,24,19,173.8345183
50020,131.1322807,240.6076175,Ad,14,13,152.4773376
50021,232.2324763,202.4377887,Organic,10,8,95.90475688
50022,234.5539035,153.7992292,Ad,7,9,137.2195131
50023,125.70673,157.7277057,Referral,9,14,93.76754371
50024,194.1024467,466.6860165,Organic,11,8,61.57933759
50025,173.1866683,219.5459347,Ad,13,11,158.4501905
50026,113.8169902,250.54606,Ad,15,7,114.1770011
50027,240.6000394,245.8777463,Organic,13,13,118.792902
50028,225.3468053,82.48334478,Ad,22,30,74.20328448
50029,154.4764682,141.6939108,Ad,16,6,12.54556289
50030,159.2987194,120.1417918,Ad,20,20,166.2342519
50031,141.2575016,181.7975481,Ad,8,6,21.99037353
50032,147.0670845,108.3723462,Ad,10,18,122.6130047
50033,146.3358251,258.4599303,Organic,16,16,135.8953152
50034,184.2835988,167.1941634,Organic,18,24,85.68283219
50035,242.2783427,310.00996,Referral,15,5,189.169403
50036,254.587487,202.4937973,Organic,24,19,82.37165901
50037,73.23649994,114.6275638,Ad,16,12,95.15841116
50038,257.9277702,155.9065195,Ad,17,9,149.3253466
50039,234.7675065,126.6957158,Referral,19,13,12.83573202
50040,146.7195872,189.0103905,Referral,13,9,87.92665197
50041,275.1847966,262.2756073,Ad,21,19,147.4557187
50042,115.7151193,140.0361255,Organic,19,26,207.7502134
50043,263.8869904,260.0534377,Organic,20,14,119.3195294
50044,139.6632745,128.1488588,Organic,17,24,102.7198397
50045,249.2016729,106.6450634,Ad,21,35,161.4840657
50046,145.0347812,228.9389488,Organic,13,14,118.7381173
50047,83.38943386,138.016495,Organic,10,18,55.38489969
50048,199.1386079,205.3622564,Organic,16,24,87.06296196
50049,118.8353158,328.3183896,Referral,8,12,152.6121475
50050,131.484146,352.5027626,Organic,9,6,125.2291697
50051,155.361909,164.8327001,Ad,20,15,51.95010833
50052,187.943892,159.301258,Ad,20,28,82.39207058
50053,237.5874113,155.9747836,Ad,26,16,58.37072103
50054,207.9339522,271.2760008,Referral,7,5,71.19282081
50055,232.770341,248.1118199,Referral,20,17,59.72245366
50056,167.1922068,218.4003576,Ad,12,19,120.6210949
50057,197.6647317,138.6193994,Referral,17,12,158.1828453
50058,168.3629843,270.856958,Organic,13,7,135.4010444
50059,233.7189919,107.3636534,Ad,15,20,159.5760432
50060,138.4857502,315.2859817,Organic,13,10,92.66415283
50061,316.6754726,203.0079984,Ad,14,7,152.4559526
50062,125.3528402,152.8103783,Referral,11,5,56.40744965
50063,253.2029344,189.6539975,Organic,16,22,141.7200345
50064,209.5836219,221.0500519,Organic,11,11,131.4012095
50065,97.94686372,140.704756,Organic,18,12,91.47413332
50066,328.5783866,436.978768,Organic,9,3,153.9291666
50067,177.5602145,220.2888554,Ad,14,5,104.6601845
50068,140.7175515,239.1970908,Organic,19,22,121.2289234
50069,207.546493,144.1801004,Referral,21,20,171.0753264
50070,231.3587432,300.166126,Organic,11,13,156.6631891
50071,330.902109,349.4632268,Organic,13,7,150.8968131
50072,96.21447737,151.6260881,Referral,14,14,106.9108139
50073,173.4925376,171.9492719,Organic,21,23,45.0750084
50074,244.201843,226.6151857,Ad,11,14,148.0766704
50075,211.7883424,146.5720969,Ad,9,12,46.75348848
50076,171.9044,172.6166561,Ad,20,22,143.3801499
50077,296.5095482,352.6025278,Ad,9,3,74.7910995
50078,98.20413164,276.829562,Organic,14,13,148.6608902
50079,285.7958767,414.184222,Ad,14,8,162.4140987
50080,175.415406,157.8593184,Ad,17,11,80.81110301
50081,212.576284,187.5855323,Ad,18,14,192.8314638
50082,230.8617712,272.0378015,Referral,8,2,56.20949066
50083,204.1402705,193.8199719,Organic,12,12,93.36076082
50084,142.7377548,114.841808,Organic,16,14,98.54616015
50085,249.8633089,128.1385343,Ad,14,20,156.2161336
50086,129.8962615,152.8360959,Organic,19,12,29.88757303
50087,137.7977413,238.5376042,Referral,10,10,83.92680028
50088,324.7852667,211.207047,Referral,22,39,43.43833093
50089,149.5737489,158.8889317,Ad,13,19,139.6534708
50090,137.4031181,379.9113225,Organic,16,7,128.4094918
