outcome,treat,channel,recency,frequency,monetary
172.7942532,1,Ad,14,7,27.95673704
220.4580627,1,Referral,11,14,100.1817109
192.4329984,1,Ad,9,11,56.72134737
230.5134459,1,Referral,7,11,140.9810999
241.7162065,1,Ad,8,12,102.1527953
203.145745,1,Referral,15,10,44.49838263
164.4627334,1,Referral,19,21,108.6748985
152.3794907,1,Ad,12,7,64.68235179
122.5817098,1,Referral,14,21,54.44913414
124.280572,1,Ad,21,11,106.5922803
109.61405,1,Referral,20,14,68.89273993
222.7731636,1,Ad,20,22,124.4275266
181.0091943,1,Ad,9,8,130.5408555
205.0401584,1,Ad,18,8,123.777338
113.6251033,1,Organic,20,10,14.04097667
165.4720462,1,Organic,14,12,128.709304
205.9447357,1,Referral,12,11,74.41742526
211.5160257,1,Referral,25,25,82.01440425
173.2009125,1,Referral,20,17,164.5901621
185.0141473,1,Organic,16,14,106.9521778
329.6033921,1,Organic,11,7,63.73610723
220.1887902,1,Ad,16,34,122.4675519
261.29995,1,Organic,9,3,97.89742287
229.0963866,1,Organic,10,9,137.8864472
171.3433778,1,Ad,10,15,77.39782129
183.4092548,1,Ad,34,23,84.64929263
378.7046602,1,Organic,7,7,144.8611165
191.9173587,1,Organic,13,16,49.83510839
178.8196897,1,Ad,8,14,16.38786629
134.5095212,1,Organic,19,28,204.8081453
155.3886239,1,Ad,15,11,108.2326096
342.782902,1,Ad,9,5,160.8331088
133.4238332,1,Referral,22,19,86.10761908
156.3821419,1,Referral,18,11,86.62303378
211.0531115,1,Ad,16,12,44.68674092
213.3817927,1,Referral,16,19,105.1972823
156.0146861,1,Organic,20,13,82.50285363
210.2155514,1,Ad,25,16,10.50704979
229.4016325,1,Organic,14,10,11.71394336
193.8232232,1,Organic,14,11,72.01298664
72.41707873,1,Referral,16,19,56.93450533
124.7382118,1,Referral,12,10,75.91610334
220.7225139,1,Organic,13,7,114.4829051
477.4691286,1,Referral,6,4,175.592111
273.9353687,1,Referral,33,23,81.90988007
249.6622005,1,Referral,11,11,17.0098862
160.95622,1,Organic,13,7,1.961725088
108.7740807,1,Organic,22,20,38.47874402
190.116105,1,Ad,18,15,109.260557
305.935868,1,Ad,16,19,194.2229717
159.7433487,1,Organic,18,17,114.5764488
211.4153503,1,Organic,10,21,40.72287698
210.0559985,1,Organic,17,20,99.68707315
134.6111999,1,Ad,16,8,27.6570488
190.6357699,1,Ad,15,15,57.62499577
312.4783194,1,Ad,10,5,182.5381205
129.3679177,1,Organic,20,17,80.85440459
140.1687799,1,Organic,23,23,15.5806354
318.5966205,1,Organic,14,9,153.3445617
230.0442859,1,Organic,14,14,157.917
198.2583257,1,Ad,14,6,100.5796582
215.1926465,1,Organic,18,16,141.4708642
160.7797495,1,Organic,18,23,36.96196766
131.8391501,1,Organic,12,17,84.75735741
220.3347851,1,Ad,17,13,67.47256014
99.1179193,1,Ad,16,15,60.81770273
149.8587343,1,Organic,10,15,44.89646095
197.985316,1,Ad,12,5,102.3062922
150.5987121,1,Organic,12,16,120.9807444
193.1526943,1,Ad,11,14,57.68107362
177.1702747,1,Ad,8,20,85.56195502
73.36738563,1,Ad,18,28,97.91549601
319.9047845,1,Ad,7,5,128.6904879
233.7854745,1,Ad,10,8,116.6859866
240.4415276,1,Ad,20,18,68.96676107
156.8726013,1,Ad,12,6,31.78043812
298.3744971,1,Organic,16,9,112.0560601
281.8307996,1,Ad,10,8,3.022303709
238.1436316,1,Organic,13,8,26.67515258
193.3678829,1,Ad,25,20,98.00719335
106.6452285,1,Ad,25,28,43.27023004
170.6315608,1,Referral,23,17,57.77572874
243.5131351,1,Organic,17,12,55.05398533
233.4929627,1,Ad,10,17,129.3159394
184.8524628,1,Ad,28,21,49.39296671
204.7820568,1,Referral,14,13,167.2205152
193.4561932,1,Organic,9,11,122.5131548
108.2030598,1,Ad,17,20,108.9083555
342.3477291,1,Referral,22,14,73.06548196
169.6660884,1,Organic,16,12,141.1993249
163.2553367,1,Referral,17,14,54.66186027
183.4463761,1,Ad,15,8,42.72076773
105.7941773,1,Referral,19,10,75.83564107
175.2132799,1,Ad,15,12,131.1348502
376.5332239,1,Ad,8,9,125.3357089
108.6337964,1,Ad,23,31,74.75628441
158.5413283,1,Organic,15,18,50.12857766
210.1386063,1,Organic,15,13,131.3492012
204.924658,1,Referral,16,23,62.45854805
149.1928986,1,Ad,14,17,128.645659
281.7279265,1,Organic,7,2,38.0426437
404.7862406,1,Ad,6,4,222.7743685
160.7864459,1,Organic,16,17,83.6729702
304.8643327,1,Ad,17,23,127.0879388
249.8353609,1,Referral,32,11,116.9025184
65.80535979,1,Ad,18,29,115.2288377
420.8088875,1,Ad,13,6,161.0174995
229.7804266,1,Ad,24,20,89.6136968
310.7231069,1,Organic,9,6,91.99466351
192.4597312,1,Ad,13,10,85.23163674
105.963192,1,Referral,21,25,89.78027454
313.1311481,1,Referral,12,4,141.4810349
148.5840102,1,Ad,19,24,80.22569237
126.8550925,1,Referral,13,12,60.1507795
238.5742168,1,Organic,11,7,87.75785146
232.3594606,1,Ad,11,17,136.6492673
217.0557117,1,Ad,6,4,95.09147796
355.9529309,1,Referral,14,6,138.6153375
306.8802614,1,Referral,26,24,47.9722675
207.2142013,1,Ad,15,20,158.4043771
140.6287769,1,Organic,8,9,93.0907099
183.5535133,1,Referral,19,12,55.65522391
201.3648391,1,Organic,23,13,124.081169
163.1824449,1,Organic,17,12,23.56554782
118.9125459,1,Ad,15,5,50.40850296
110.6136905,1,Organic,16,7,70.45425137
214.3772699,1,Ad,18,15,116.7750736
216.741492,1,Referral,10,8,158.0669973
233.8885476,1,Ad,14,10,143.1409349
215.9372325,1,Organic,17,11,48.09436405
301.6549365,1,Organic,16,17,181.4695633
206.0807719,1,Organic,11,8,102.5208855
127.3275645,1,Referral,19,16,55.6945754
183.2379281,1,Ad,23,13,9.124572619
259.3154799,1,Ad,18,7,124.7648219
235.3317393,1,Referral,11,7,69.83452723
154.7886251,1,Organic,10,6,65.01108069
67.39556583,1,Referral,17,26,85.17961688
212.7977894,1,Organic,15,24,59.68501744
146.7441992,1,Ad,18,12,145.6171695
194.2767982,1,Organic,20,15,56.51761804
201.3337638,1,Ad,23,13,50.63428795
158.2304399,1,Organic,20,10,92.08814374
158.2359572,1,Ad,16,18,29.53732286
132.606335,1,Referral,10,6,58.84488495
206.2122842,1,Ad,20,15,126.3335534
228.8269445,1,Organic,15,13,52.52309984
146.0472414,1,Ad,18,10,40.76118142
159.9090378,1,Referral,22,21,130.7795452
198.393842,1,Ad,13,12,58.45354241
194.1681968,1,Organic,17,18,105.6220448
227.3992283,1,Ad,9,8,99.97364013
199.4504903,1,Organic,25,23,71.02960061
212.5243644,1,Ad,10,4,90.80211499
161.6631971,1,Ad,29,23,104.5574242
280.9891099,1,Ad,19,30,145.8550007
117.8735269,1,Referral,31,24,86.22764841
243.3572258,1,Referral,18,8,133.7503992
303.0953302,1,Organic,15,13,114.2413455
155.4862424,1,Organic,8,5,54.34671928
206.9139135,1,Ad,15,9,76.58007397
428.782127,1,Organic,10,5,194.9663453
269.3798424,1,Organic,16,18,113.2833384
95.30582496,1,Referral,17,14,31.95016802
139.0175541,1,Organic,23,14,117.2346831
296.6366576,1,Referral,14,11,151.4204906
176.8855298,1,Organic,18,12,151.9853524
193.1040172,1,Organic,6,7,92.77370073
211.4544052,1,Ad,14,16,64.96285955
280.2490926,1,Organic,14,4,125.8175836
319.6711717,1,Organic,12,14,115.1320639
131.6727,1,Ad,17,26,131.3181355
153.5332189,1,Referral,30,14,121.4810555
188.6457449,1,Organic,16,16,99.75482811
137.555241,1,Ad,21,14,109.8469651
288.6211232,1,Organic,24,26,121.8905012
179.190828,1,Ad,15,11,77.74803703
160.8609643,1,Referral,16,12,77.1480261
212.5762931,1,Organic,24,27,71.94077304
220.5234338,1,Ad,32,30,169.0249811
149.8713321,1,Ad,12,20,117.5945615
185.474982,1,Ad,15,17,185.6876439
232.5383417,1,Referral,16,15,150.6370204
152.4149033,1,Ad,12,7,13.55206631
262.1963733,1,Organic,14,9,44.04246416
160.8783061,1,Referral,14,12,171.269627
336.4165453,1,Organic,12,3,109.8483763
195.7613884,1,Organic,8,11,94.99473947
264.2420184,1,Ad,17,13,70.51845304
137.8725802,1,Organic,7,5,45.42103488
154.3209391,1,Ad,14,11,34.9571184
283.4903824,1,Organic,21,17,113.2986151
247.557401,1,Referral,15,27,34.40125208
181.3681956,1,Ad,22,13,96.76852279
350.6038054,1,Ad,12,7,105.4106943
118.0663433,1,Organic,23,19,221.7993044
238.5240932,1,Organic,20,26,145.4141856
150.0237079,1,Organic,15,15,145.2932658
155.2173877,1,Ad,19,13,151.7607879
138.7550803,1,Referral,15,14,74.00989859
185.7517853,1,Ad,9,13,114.5580673
378.9479969,1,Referral,5,2,73.61845329
290.3262327,1,Organic,20,22,128.4767965
302.1700608,1,Organic,15,10,166.9588234
222.9403048,1,Referral,14,9,32.92517507
175.8915517,1,Ad,17,21,124.9791848
218.2731772,1,Ad,15,15,176.7799702
151.7043308,1,Organic,11,4,29.08164805
239.241877,1,Referral,10,10,176.8038762
265.7757405,1,Ad,12,8,148.039652
190.7775131,1,Organic,13,6,94.92415902
135.4238388,1,Referral,18,12,124.0967047
265.9451361,1,Ad,10,9,48.27117785
207.2143023,1,Ad,17,11,84.08742312
189.2043543,1,Referral,16,16,138.1963383
164.4115538,1,Referral,10,9,108.3072108
222.2482288,1,Ad,13,5,95.83840844
218.3324757,1,Referral,15,8,70.57451502
255.1246677,1,Organic,13,6,125.7089382
146.9105706,1,Organic,15,26,108.3841324
182.3202918,1,Organic,20,15,112.6100561
210.371887,1,Referral,18,19,112.4047818
216.785966,1,Ad,16,9,101.5773096
230.670921,1,Organic,16,7,95.18179561
118.0443515,1,Referral,14,12,106.2595884
204.3997138,1,Ad,20,23,159.9756195
211.6379339,1,Organic,22,23,76.04354248
230.1043595,1,Referral,17,6,7.484938518
216.1365158,1,Referral,26,29,32.42145676
110.7473026,1,Ad,25,20,167.9778254
452.6895042,1,Organic,11,4,153.4168995
277.1080665,1,Referral,24,20,135.3695996
242.4855948,1,Ad,25,23,97.35411243
241.4386803,1,Referral,23,20,185.5745098
308.8033659,1,Ad,9,5,71.59209307
223.0992138,1,Organic,30,12,103.9308053
364.7143408,1,Ad,7,2,54.02200459
132.4786378,1,Organic,19,24,160.8887545
185.634677,1,Ad,11,6,116.3224158
220.4868356,1,Organic,21,19,107.9309788
230.5861601,1,Ad,22,13,130.8936209
148.9913768,1,Organic,11,11,152.5000557
332.1504445,1,Ad,14,8,131.1280794
364.937169,1,Organic,9,6,65.22254022
66.61349547,1,Referral,11,13,20.18239955
208.3492148,1,Referral,25,28,153.0197815
119.2809909,1,Ad,14,13,6.101791516
246.8710301,1,Ad,24,8,109.3921451
195.6725855,1,Referral,27,38,90.17421268
169.5199366,1,Organic,25,17,11.04218739
298.448349,1,Referral,10,8,106.0646501
82.26712505,1,Organic,19,11,34.28458939
281.3722287,1,Organic,11,7,118.9458166
147.194259,1,Referral,17,24,130.740098
191.845877,1,Organic,18,27,95.24711335
187.4911371,1,Referral,14,6,109.7516414
261.1818126,1,Organic,11,11,67.54498831
181.1862253,1,Referral,14,13,120.3930742
200.7014517,1,Organic,17,8,108.5407997
229.0611567,1,Organic,10,6,108.4165771
94.43079633,1,Referral,19,18,95.87643502
278.2953715,1,Referral,19,25,25.7518264
242.324861,1,Ad,13,11,88.51274553
216.486489,1,Ad,15,9,144.4065696
179.5369542,1,Organic,12,13,136.7549944
201.8743634,1,Ad,15,12,93.70065509
102.7007799,1,Organic,13,9,59.18777048
198.5235123,1,Referral,14,13,16.91278889
508.3979113,1,Ad,9,2,115.0585938
223.8768273,1,Ad,15,8,114.4994299
174.3511202,1,Organic,14,9,19.76800844
182.1938936,1,Organic,31,20,113.9242232
210.7161456,1,Referral,8,14,49.77963742
133.0823798,1,Referral,16,18,64.29683157
201.5106662,1,Ad,16,9,96.30941518
159.7966477,1,Organic,13,20,75.28435847
85.48809015,1,Referral,19,30,90.4428731
199.1025227,1,Referral,22,14,186.1225367
227.8039266,1,Organic,12,8,168.3625899
169.1998764,1,Ad,14,9,115.6903255
73.67734571,1,Ad,21,17,59.57038053
211.481388,1,Organic,15,11,96.34243888
200.6311997,1,Ad,16,12,172.0250727
134.5567182,1,Organic,20,14,39.34474678
223.0975385,1,Organic,8,8,53.44845884
170.6973917,1,Organic,11,17,154.57231
158.4988879,1,Organic,16,7,50.79387233
185.7014165,1,Ad,17,13,153.7203656
122.7228789,1,Ad,10,8,61.14228488
187.1330473,1,Ad,20,32,59.90433973
252.3932427,1,Ad,10,12,50.04728557
186.9197732,1,Referral,19,15,133.2149955
170.1532847,1,Organic,19,19,150.1288978
215.9140222,1,Ad,15,9,133.2172053
183.7386975,1,Organic,19,14,174.0392171
170.5823365,1,Referral,15,12,47.77709105
90.99388889,1,Ad,24,27,110.2110359
108.8352733,1,Organic,22,24,119.6669828
114.7703264,1,Organic,22,13,167.4329171
148.5059584,1,Ad,20,7,91.32635311
247.354788,1,Organic,13,12,134.8694033
251.5728728,1,Organic,32,27,52.94713959
270.0205631,1,Referral,13,11,67.04190308
137.1241448,1,Ad,24,19,115.8124917
150.7799413,1,Organic,23,27,64.0906376
218.7167497,1,Organic,9,13,135.2494463
269.0172235,1,Organic,5,4,89.37543176
178.8659132,1,Ad,12,11,55.8767386
271.0264299,1,Ad,14,5,129.1334243
265.2308672,1,Ad,10,8,125.6396401
126.9748281,1,Ad,14,17,141.9242879
113.8479401,1,Ad,15,15,20.34734846
112.0950271,1,Referral,13,14,44.88385822
143.4004802,1,Referral,11,4,17.71420369
193.4026652,1,Organic,24,16,111.1163755
245.6790918,1,Organic,8,11,129.2365801
338.7088397,1,Ad,7,2,25.5399314
271.3406633,1,Ad,11,8,62.25347815
462.6321168,1,Organic,7,2,150.8864146
301.6325147,1,Organic,11,6,28.24624074
233.3185353,1,Organic,14,14,192.267502
348.8977457,1,Organic,11,8,57.14645576
210.1759369,1,Referral,13,9,37.09202327
221.3118627,1,Ad,16,7,90.53015729
143.1365439,1,Organic,20,17,68.34801358
119.8682157,1,Ad,15,16,123.9653229
192.634605,1,Ad,17,17,119.4585719
212.8002816,1,Referral,21,19,16.49136237
166.3189711,1,Ad,13,14,141.1781203
112.2967417,1,Organic,22,15,116.6859553
121.5577704,1,Ad,24,10,34.73133996
188.7541105,1,Organic,10,8,14.23820219
320.2068093,1,Referral,11,12,153.9304627
143.6808295,1,Ad,21,27,168.4500274
128.9222797,1,Organic,13,7,19.34833717
163.0241645,1,Referral,17,9,20.00938649
138.2635704,1,Ad,14,4,42.40309262
273.9215799,1,Ad,12,9,22.325282
351.3019496,1,Organic,10,15,205.828865
164.8615756,1,Referral,21,15,96.93051381
110.4480324,1,Referral,18,24,103.2094854
228.4126774,1,Referral,15,8,149.7866022
206.9401609,1,Ad,28,27,84.20435942
165.4599354,1,Ad,12,17,100.3554386
166.6240063,1,Ad,14,9,70.50669405
136.6193552,1,Organic,19,13,35.04515738
296.3532951,1,Organic,14,9,39.67347538
231.7444931,1,Organic,9,6,132.7781418
200.1528518,1,Ad,15,13,131.4806424
135.1367547,1,Organic,12,10,104.0943786
245.3852676,1,Organic,8,14,223.7357467
148.7359932,1,Referral,24,15,136.8358688
184.0041045,1,Organic,14,26,96.44059714
83.05244499,1,Referral,26,22,86.98773956
357.9374363,1,Ad,4,13,104.6442518
120.6502162,1,Organic,16,15,130.2041347
152.6487324,1,Ad,24,27,89.65696687
150.7537081,1,Ad,12,21,147.2664539
431.9572495,1,Referral,8,3,146.4057137
325.3889652,1,Referral,21,32,176.8369748
110.7713251,1,Ad,27,27,133.68893
163.3758182,1,Organic,21,12,70.61185336
218.0287244,1,Organic,15,16,129.9502669
101.8968879,1,Ad,20,13,18.68368186
205.103491,1,Referral,13,9,141.6577321
150.7769121,1,Organic,13,4,56.73929635
213.6314548,1,Ad,17,8,133.9593104
199.7579623,1,Organic,17,14,125.6442448
284.5693486,1,Ad,12,4,78.95007622
178.8712391,1,Referral,22,14,40.33549966
252.4596161,1,Organic,10,4,14.02385643
114.8859694,1,Ad,22,18,90.90668399
132.18578,1,Ad,21,16,72.38458995
341.1322551,1,Ad,18,4,185.0362779
178.6820344,1,Ad,22,25,51.4385754
155.6680621,1,Ad,15,7,39.42841471
225.5339829,1,Organic,17,15,40.2954293
261.8833157,1,Ad,22,9,149.4742633
173.3143833,1,Organic,20,10,136.6572792
104.6469039,1,Organic,18,17,148.7268141
134.9000339,1,Ad,23,32,73.51912814
199.4973336,1,Organic,15,18,9.44934902
368.5492846,1,Ad,16,5,205.7997159
267.7711233,1,Referral,8,7,74.79972079
356.0958435,1,Organic,19,8,76.26680632
220.0666864,1,Ad,14,8,64.7048309
196.0420052,1,Ad,10,4,62.54749319
228.109422,1,Ad,18,23,119.7336202
186.0750654,1,Ad,19,18,57.23210767
201.6264096,1,Ad,13,8,77.75835547
136.374115,1,Referral,15,12,115.4127676
111.1755581,1,Organic,14,19,125.8532421
167.5132576,1,Organic,21,12,144.4557314
117.6548531,1,Ad,16,14,78.33118337
254.9978091,1,Ad,9,7,94.54804506
138.6680837,1,Referral,26,20,173.8758091
200.7482689,1,Referral,9,7,103.9650966
124.152166,1,Referral,26,27,119.5380344
222.9298946,1,Referral,16,20,104.3926926
269.2537845,1,Organic,10,7,126.1376208
137.491725,1,Referral,11,5,57.85386389
219.0827189,1,Ad,11,5,62.6880603
235.2401026,1,Ad,8,10,85.60918526
215.500502,1,Ad,24,18,71.24171648
209.7355032,1,Ad,20,9,75.4822919
236.982691,1,Ad,17,8,128.7078092
211.2068567,1,Organic,14,12,140.5593192
284.4539327,1,Ad,21,15,148.0469904
114.4221727,1,Ad,27,11,49.72150342
155.5305486,1,Ad,15,20,85.35373192
213.4917923,1,Ad,28,27,138.8221321
207.0158647,1,Organic,27,21,101.6749657
623.1143203,1,Organic,5,1,87.24891587
182.0169436,1,Ad,8,8,74.77207109
231.8048391,1,Organic,18,12,178.7986257
251.8573538,1,Organic,15,7,166.9931714
178.8408301,1,Organic,11,11,77.93069182
215.4330072,1,Referral,11,6,38.58024732
111.6434542,1,Organic,22,20,167.3036877
320.5339466,1,Ad,11,10,131.9646113
142.3451587,1,Referral,16,18,34.80312258
166.8383038,1,Ad,22,10,117.3047884
153.6705843,1,Organic,10,12,38.69306919
147.3860737,1,Referral,18,19,102.124579
191.2074174,1,Ad,16,13,64.64716914
228.7195168,1,Organic,15,20,169.9847266
133.8670674,1,Organic,13,15,107.1304391
147.839302,1,Ad,17,10,9.537837879
127.4241077,1,Ad,19,22,0.683279895
247.0177538,1,Referral,16,18,97.82281589
244.755184,1,Organic,12,12,139.3562228
213.1185613,1,Organic,15,10,110.7395535
121.4271592,1,Referral,17,22,26.77085708
310.331631,1,Ad,13,13,190.6322342
229.1225924,1,Organic,15,9,152.6050685
152.5984179,1,Organic,27,28,56.36265031
326.7718197,1,Referral,15,4,104.527314
206.9886023,1,Organic,16,14,179.561802
291.0034333,1,Referral,9,5,54.18914972
179.2347404,1,Organic,10,11,152.3563279
216.7718591,1,Referral,18,8,37.570457
369.3995561,1,Ad,11,5,122.0903573
433.7209616,1,Ad,19,6,213.0071152
134.2312975,1,Ad,19,18,61.7477772
196.4871895,1,Ad,14,12,91.03300121
244.1402019,1,Ad,11,6,129.5938664
346.6883461,1,Ad,11,8,158.0136682
271.2512167,1,Referral,17,16,10.21724439
72.6260527,1,Ad,21,14,75.50434091
172.9501784,1,Referral,24,22,75.11149846
145.5177204,1,Ad,12,19,110.4084119
211.5774298,1,Referral,15,9,20.39790777
403.0855342,1,Organic,6,1,46.72937485
248.0430412,1,Ad,20,19,182.0516903
195.5386153,1,Ad,22,16,194.5981249
286.4603559,1,Ad,21,19,38.6177627
142.5409323,1,Ad,12,10,49.15930349
163.520355,1,Referral,16,8,88.09110626
371.3023808,1,Ad,9,4,131.0372514
204.2058004,1,Ad,18,9,165.3532834
201.5106888,1,Ad,25,19,138.7854013
310.6211646,1,Referral,10,2,90.5408832
122.9461238,1,Ad,21,17,90.31788629
199.52408,1,Referral,14,8,126.2638341
135.8561821,1,Referral,29,27,166.7717608
220.0660434,1,Referral,28,23,92.58950683
75.5449885,1,Referral,21,23,106.7011976
227.7390942,1,Ad,10,8,139.9232014
265.3177655,1,Organic,11,8,134.1015422
531.812595,1,Ad,9,15,152.6639219
207.3508519,1,Ad,15,12,126.9846565
282.1702121,1,Organic,11,6,180.0902879
157.5538748,1,Referral,12,6,2.562827509
163.1579557,1,Ad,9,9,7.151561663
162.8740881,1,Referral,10,9,80.58968727
143.8567504,1,Ad,20,11,142.7370659
203.8471402,1,Referral,12,12,108.4397431
155.5578847,1,Referral,13,8,63.62372894
205.8571121,1,Ad,11,10,152.5117087
95.40485056,1,Referral,15,15,70.04372566
214.2780031,1,Ad,23,14,92.07504344
206.0461389,1,Ad,7,8,101.0776824
136.5478435,1,Referral,20,15,98.55757374
106.4557427,1,Referral,24,9,84.17895218
121.0119697,1,Organic,22,17,194.1211326
404.7051237,1,Organic,12,3,112.5151182
187.2889019,1,Organic,12,12,82.20376113
233.1441643,1,Organic,19,16,125.2025004
159.0880018,1,Organic,31,22,139.1744849
219.799967,1,Organic,15,12,52.22501136
120.2481946,1,Ad,15,18,71.85269371
210.1228554,1,Organic,19,13,140.9463771
96.80115862,1,Ad,10,7,58.24523212
202.6693257,1,Ad,19,14,134.0779668
280.1216941,1,Ad,17,6,158.2541448
288.2019887,1,Ad,16,18,37.05196168
290.4052228,1,Referral,13,13,192.692561
252.4984477,1,Organic,17,20,134.4928374
182.1320265,1,Ad,13,9,120.7698029
361.2457957,1,Referral,9,3,135.552761
129.1847304,1,Ad,19,8,9.577758675
133.6255464,1,Ad,11,14,129.6194385
158.407203,1,Referral,17,14,55.47118792
113.0347703,1,Organic,18,14,63.96630517
178.7466247,1,Ad,22,16,86.48453346
332.7922165,1,Ad,9,4,129.5761541
93.98969668,1,Referral,13,12,41.70116993
287.8093566,1,Organic,13,10,89.34972081
178.080774,1,Referral,27,21,157.714041
134.0741521,1,Ad,13,21,91.30795591
139.74208,1,Ad,16,26,199.0623606
320.2123005,1,Ad,12,6,135.6901102
118.8374514,1,Organic,21,11,65.09961744
179.1146824,1,Ad,14,7,26.32910489
222.7998114,1,Organic,7,7,103.4118901
181.835812,1,Ad,16,20,119.1402395
106.1165423,1,Organic,14,12,9.401986022
157.3939314,1,Organic,13,14,128.6419239
284.9307299,1,Ad,9,14,95.87158422
131.9503466,1,Referral,17,10,57.35441502
222.0072903,1,Ad,8,8,61.46905495
270.3111849,1,Organic,12,6,37.76346474
132.0998528,1,Ad,16,20,70.0002606
227.9889496,1,Ad,9,7,84.55036041
197.5953122,1,Referral,14,16,63.17766957
198.7145971,1,Referral,21,13,101.0788195
236.7266848,1,Referral,9,7,131.2953701
211.3761443,1,Organic,9,10,46.54667897
111.452975,1,Ad,20,14,143.3896572
178.0324856,1,Referral,13,17,59.21774503
