net_tfa,age,inc,educ,fsize,marr,twoearn,db,pira,hown,e401
-3500,46,1.377,12,4,1,0,0,0,1,0
-2350,40,0.6783,9,1,0,0,0,0,1,0
10900,35,7.17,16,3,1,1,0,0,1,0
200,36,3.5997,16,4,1,1,0,0,1,0
525,39,4.08,14,1,0,0,1,0,1,0
2000,54,5.9346,11,2,1,0,0,0,1,0
0,34,0.192,15,2,0,0,0,0,0,0
-2500,57,2.184,14,3,0,0,0,0,1,0
3600,64,1.2492,14,1,0,0,0,0,0,0
-14,35,1.6896,12,3,0,0,0,0,0,0
4101,29,2.973,14,3,1,1,0,0,1,0
26530,54,2.8329,16,2,0,0,0,1,1,0
0,27,0.5943,7,1,0,0,0,0,1,0
-1900,52,2.2995,12,1,0,0,1,0,0,0
500,37,1.263,12,3,0,0,0,0,0,0
299,47,1.0098,12,2,0,0,0,0,0,0
-7300,50,0.7182,9,5,1,0,0,0,0,0
-243,63,0.6753,4,2,1,0,0,0,1,0
30000,43,11.082,12,5,1,1,0,1,1,0
0,33,1.7328,12,5,0,0,0,0,0,0
19046,41,1.0998,13,1,0,0,0,1,1,0
-130090,59,12.6576,12,3,1,0,0,1,1,0
12923,33,3.0552,16,4,1,1,0,0,1,0
-994,28,2.2134,13,1,0,0,0,0,0,0
1778,49,4.8585,12,3,1,1,1,0,1,0
-500,47,3.876,10,3,1,1,0,0,1,0
-10002,32,1.1667,12,1,0,0,0,0,0,0
599,36,2.2743,14,5,1,1,0,0,1,0
-1200,31,1.6386,12,3,1,1,0,0,0,0
-4500,35,5.091,12,4,1,1,0,0,1,0
38149,29,4.4748,16,2,1,1,0,0,1,0
450,52,0.72,6,3,1,0,0,0,0,0
-700,29,0.912,12,4,1,0,0,0,1,0
-569,39,0.9,12,1,0,0,0,0,0,0
-25037,29,1.2006,12,1,0,0,0,0,0,0
46298,61,0.8739,10,2,1,0,0,1,1,0
27,63,1.8678,12,3,1,1,0,0,1,0
-500,33,2.55,12,5,1,0,0,0,1,0
600,26,2.5737,10,4,1,1,0,1,1,0
-1450,34,2.8869,13,4,1,0,0,0,1,0
55023,64,5.3379,16,4,1,0,0,1,1,0
6200,49,13.449,18,5,1,1,1,1,1,0
2000,42,1.9152,18,2,0,0,1,0,1,0
4150,33,7.368,18,2,1,1,0,0,1,0
249,44,3.1635,12,1,0,0,1,0,1,0
850,59,1.4415,5,2,1,1,0,0,1,0
4876,46,5.5818,12,4,1,1,1,0,1,0
-2375,42,3.3126,12,3,0,0,1,0,1,0
-1000,48,3.024,12,2,1,1,0,0,1,0
10974,59,2.9415,12,8,1,0,1,1,1,0
55300,57,7.4856,18,2,1,1,1,0,1,0
55499,55,3.1014,16,2,1,0,1,1,1,0
31889,39,3.069,12,5,1,1,0,1,1,0
-1080,36,1.7544,12,1,0,0,0,0,0,0
30814,35,5.7828,12,2,1,1,0,0,1,0
10,34,1.539,10,1,0,0,0,0,0,0
200,54,2.538,12,2,0,0,0,0,1,0
-4870,49,1.4421,11,5,1,0,0,0,1,0
3000,46,0.7938,12,2,0,0,1,0,0,0
14178,32,2.4396,6,4,1,0,0,0,0,0
5150,25,2.4534,14,3,1,0,0,0,0,0
27349,27,4.464,16,3,1,0,0,0,1,0
-100,37,2.6052,11,8,1,1,0,0,1,0
32399,42,5.8305,12,5,1,1,0,0,1,0
47998,62,2.31,12,2,1,0,0,0,1,0
54,29,1.2243,12,1,0,0,0,0,0,0
-6450,34,1.8744,12,6,1,0,0,0,1,0
95299,59,7.9323,18,2,1,0,0,1,1,0
0,55,2.2656,16,4,0,0,0,0,1,0
4600,48,7.0368,12,3,1,1,0,0,1,0
-5900,44,10.6086,15,4,1,0,0,1,1,0
0,48,0.6564,12,10,0,0,0,0,0,0
1000,32,1.584,12,1,0,0,0,0,0,0
69200,49,1.6968,12,1,0,0,1,1,1,0
39600,44,11.5506,18,5,1,1,1,0,1,0
-300,31,2.124,12,4,1,0,0,0,0,0
-7156,27,0.8826,13,1,0,0,0,0,1,0
21395,54,2.9781,12,6,1,0,0,1,1,0
17750,30,5.34,12,3,1,1,1,1,0,0
27800,43,4.4016,13,1,0,0,0,1,1,0
-3447,63,3.0294,11,3,1,1,0,0,1,0
21417,55,5.436,16,2,1,1,0,1,1,0
4999,61,1.6014,11,6,0,0,0,1,1,0
-2700,61,2.6652,12,2,1,0,0,0,1,0
2325,30,0.7275,16,1,0,0,0,0,1,0
0,27,1.0497,12,4,1,0,0,0,0,0
-11000,30,3.6639,12,4,1,1,1,0,1,0
2000,46,4.8858,8,4,1,1,0,0,1,0
3400,34,4.0161,12,4,1,1,1,0,1,0
1264,37,0.8268,12,1,0,0,0,0,1,0
4258,40,4.0896,10,5,1,1,1,0,1,0
500,57,1.788,9,1,0,0,0,0,1,0
43848,40,5.0364,12,4,1,1,1,1,1,0
3450,50,0.0027,16,3,1,0,0,0,1,0
32600,38,6.1362,18,5,1,1,0,1,1,0
149,28,1.5669,12,5,1,1,0,0,0,0
2000,41,4.8,13,3,1,1,0,0,1,0
115190,62,5.7345,15,2,1,1,0,1,1,0
47359,49,3.8721,12,2,1,0,0,0,1,0
200,53,2.4,12,2,1,0,0,0,1,0
611,35,2.3268,12,2,0,0,0,0,0,0
0,45,1.3428,15,1,0,0,0,0,0,0
-300,40,2.4795,13,3,0,0,1,0,0,0
4200,38,4.2036,16,5,1,1,1,0,1,0
-2800,35,7.131,16,4,1,1,0,0,1,0
100,29,2.1675,13,1,0,0,0,0,0,0
20418,51,1.7616,12,3,1,0,1,1,1,0
-1694,38,5.1432,14,3,0,0,1,0,1,0
600,26,1.431,18,1,0,0,0,0,0,0
3300,28,4.8288,16,1,0,0,0,0,0,0
4000,39,0.7143,8,6,1,1,0,0,0,0
-3070,34,1.3707,15,3,0,0,0,0,1,0
46669,34,8.676,13,4,1,0,0,1,0,0
100,38,2.7852,9,4,1,0,0,0,0,0
7399,34,3.6702,10,4,1,1,1,0,1,0
29100,35,2.3904,12,3,1,1,0,0,0,0
8850,56,2.0643,12,4,1,1,0,0,0,0
21199,58,1.707,12,4,1,0,0,1,1,0
2647,36,3.4839,18,1,0,0,1,1,0,0
1200,29,4.1436,12,3,1,1,1,0,1,0
499,29,2.067,14,1,0,0,0,0,0,0
0,64,1.1475,8,1,0,0,1,0,1,0
-12946,27,4.575,12,2,1,1,0,0,1,0
46000,39,2.67,13,4,1,0,0,0,1,0
2500,35,5.6868,13,2,1,1,1,0,0,0
-8900,30,2.454,13,4,1,0,0,0,1,0
-201,27,1.533,14,1,0,0,0,0,0,0
26900,37,4.965,16,5,1,1,0,1,1,0
400,32,2.2149,13,1,0,0,1,0,1,0
122555,59,2.9499,13,3,1,0,0,1,1,0
4620,53,8.8422,17,5,1,1,0,1,1,0
-7800,28,4.3146,14,4,1,1,0,0,0,0
15000,32,5.22,16,4,1,0,0,0,0,0
-3000,35,2.7129,12,2,0,0,1,0,1,0
0,32,6.6897,16,3,1,0,0,0,1,0
59300,58,2.3706,12,2,1,0,0,1,1,0
89448,50,9.981,12,5,1,0,0,0,1,0
-523,31,1.53,12,4,0,0,1,0,1,0
22600,36,2.4642,16,4,1,0,0,0,1,0
499,26,1.803,14,1,0,0,0,0,0,0
3200,45,1.5654,12,4,0,0,1,0,0,0
-9650,29,3.7323,16,3,1,1,0,0,1,0
60840,39,2.7546,12,1,0,0,0,1,1,0
-5190,45,4.7178,14,4,1,1,0,0,1,0
800,38,4.8651,18,2,0,0,1,0,1,0
-4340,29,2.4936,12,4,1,0,1,0,1,0
3599,36,3.072,15,3,1,0,0,1,1,0
-800,29,2.1276,13,2,0,0,0,0,1,0
-6950,25,2.7606,14,3,1,0,0,0,0,0
0,41,0.6408,4,3,1,0,0,0,1,0
50,29,1.566,12,2,0,0,0,0,0,0
-580,36,1.5615,12,1,0,0,0,0,0,0
0,34,1.0056,3,7,1,0,0,0,1,0
300,62,0.9846,6,7,0,0,0,0,0,0
1049,48,3.4974,12,4,1,1,0,0,0,0
-3400,44,2.4174,14,1,0,0,1,0,0,0
-375,37,1.4679,14,4,1,0,0,0,0,0
523,60,0.7437,12,2,0,0,0,0,1,0
-576,50,3.0498,13,1,0,0,0,0,0,0
-2552,30,3.372,12,2,1,1,1,0,1,0
-5310,43,4.02,12,5,1,1,0,0,1,0
19940,33,7.4568,18,2,1,1,0,0,1,0
350,25,1.4079,12,1,0,0,0,0,0,0
-2200,25,2.763,13,1,0,0,0,0,1,0
16600,25,2.7492,12,5,1,1,0,1,1,0
-8200,54,3.5754,12,3,1,1,1,0,1,0
33569,44,3.2205,16,5,1,1,0,1,1,0
10000,26,2.1306,12,3,1,1,1,0,1,0
55175,38,2.3877,12,2,1,0,0,1,0,0
1500,63,1.0887,13,2,0,0,0,0,0,0
-4108,44,1.3728,12,5,1,1,1,0,1,0
31999,46,2.6022,13,2,0,0,1,0,1,0
0,31,2.7225,12,1,0,0,0,0,1,0
100,54,2.3358,13,4,0,0,0,0,1,0
-5950,45,2.2812,12,5,1,0,0,0,0,0
-6200,30,2.6751,10,4,1,1,0,0,0,0
-10600,39,9.7722,12,6,1,1,0,0,1,0
7500,63,7.875,18,4,1,1,1,0,1,0
3499,37,3.3996,16,1,0,0,0,0,1,0
-7304,43,1.9068,12,3,0,0,0,0,1,0
200,31,1.2255,12,1,0,0,0,0,0,0
250,42,1.5315,12,4,0,0,0,0,0,0
-8195,28,2.7246,14,4,1,1,0,0,0,0
0,35,0.9063,11,7,0,0,0,0,0,0
122800,45,3.324,17,4,1,0,0,0,1,0
4325,25,3.6042,16,2,1,1,1,0,0,0
17600,60,2.3109,13,2,1,0,0,1,1,0
9206,43,8.1558,18,2,1,0,0,1,1,0
20000,25,3.336,13,7,0,0,0,0,1,0
-5000,36,2.2152,14,5,1,1,0,0,0,0
600,52,2.688,8,2,1,0,0,0,1,0
18300,54,4.5225,12,1,0,0,0,1,1,0
-2000,55,3.447,12,4,1,1,0,0,1,0
1600,36,2.3466,12,5,1,1,0,0,1,0
-750,30,2.7,16,1,0,0,1,0,1,0
0,32,2.496,13,4,1,1,0,0,0,0
-435,45,1.0035,12,1,0,0,0,0,0,0
-10397,33,0.915,10,9,1,0,0,0,0,0
749,40,2.2254,17,1,0,0,0,0,0,0
157075,54,9.5634,16,2,1,1,0,1,1,0
11000,27,2.103,16,1,0,0,0,1,0,0
-650,32,0.9069,13,4,0,0,0,0,1,0
0,39,0.87,10,2,0,0,0,0,0,0
0,64,1.908,12,3,1,0,0,0,1,0
0,35,0.24,12,1,0,0,0,0,0,0
12500,32,2.31,16,1,0,0,0,1,0,0
30999,35,9.7752,15,3,1,1,0,1,1,0
0,48,0.9966,12,2,0,0,1,0,0,0
-16747,39,2.3703,12,5,1,1,0,0,1,0
45500,59,2.1921,11,2,1,0,0,0,1,0
-8149,33,2.2818,12,4,1,1,0,0,1,0
850,32,1.6575,12,3,0,0,0,0,1,0
-1500,31,3.0324,12,4,1,0,0,0,1,0
-5150,48,4.119,18,3,1,0,0,0,1,0
2800,36,8.151,14,5,1,1,0,1,1,0
205,45,3.8148,11,1,0,0,0,0,0,0
8249,37,5.2995,12,4,1,1,0,1,0,0
-4400,31,2.118,12,3,0,0,0,0,1,0
-2720,34,4.26,12,4,1,1,0,0,1,0
9500,47,3.1431,12,3,0,0,0,1,1,0
100,46,1.404,12,3,1,0,0,0,0,0
0,33,0.9396,12,2,0,0,0,0,0,0
62500,60,5.5476,12,2,0,0,1,1,1,0
-96,34,2.088,12,3,1,1,0,0,0,0
20302,64,2.6109,12,1,0,0,1,0,1,0
634,26,1.266,12,1,0,0,0,0,0,0
230,35,2.4144,14,4,1,0,0,0,0,0
53,43,0.7569,9,3,0,0,0,0,1,0
3500,35,4.4856,14,5,1,1,1,0,1,0
0,57,0.78,6,1,0,0,0,0,0,0
61999,61,2.865,12,2,0,0,0,1,1,0
32900,40,5.4204,18,3,1,1,1,0,1,0
76550,45,7.9317,12,3,1,1,0,1,1,0
2746,52,4.1514,18,1,0,0,0,0,0,0
10199,57,1.7988,11,3,1,1,0,0,1,0
9000,45,6.156,16,4,1,1,0,1,1,0
33800,49,3.0063,14,1,0,0,1,1,1,0
-2700,37,3.2385,10,4,1,1,0,0,0,0
0,43,2.505,16,3,0,0,0,0,1,0
30048,52,3.1803,9,3,1,0,0,0,1,0
-1479,38,1.9497,11,2,1,0,0,0,0,0
0,56,2.55,6,2,1,0,0,0,0,0
138849,58,3.4755,12,2,1,1,0,1,1,0
6940,48,6.1665,12,3,1,1,0,1,1,0
-7750,25,3.72,16,1,0,0,0,0,0,0
2259,48,4.4361,14,6,1,0,0,0,1,0
-88000,53,7.5012,15,2,1,1,0,1,1,0
-5500,28,1.35,12,1,0,0,0,0,0,0
-4325,38,3.1956,12,3,0,0,0,0,0,0
-2875,28,4.9284,14,4,1,1,0,0,1,0
100,42,2.571,11,4,1,1,0,0,1,0
-301,46,4.7403,16,3,0,0,0,0,0,0
-900,29,3.0606,12,2,1,1,0,0,1,0
71828,58,7.0992,12,2,1,0,0,1,1,0
-574,32,0.6678,13,3,0,0,0,0,0,0
55,34,1.0767,10,2,1,0,0,0,0,0
-150,25,1.0161,15,1,0,0,0,0,0,0
2999,48,2.223,9,6,1,0,0,1,1,0
1513,57,4.2375,13,2,1,1,0,0,1,0
300,61,1.2885,8,2,0,0,0,0,1,0
19698,56,4.053,18,2,0,0,1,0,1,0
-3200,29,2.184,9,4,1,0,0,0,1,0
50,26,1.6215,13,3,1,0,0,0,1,0
18300,40,3.2457,17,1,0,0,1,1,1,0
2300,57,2.1675,12,4,1,0,0,1,1,0
-1100,27,0.603,14,3,0,0,0,0,0,0
0,38,0.612,9,3,0,0,0,0,0,0
9200,61,1.8759,12,1,0,0,1,0,1,0
7199,28,4.1232,12,2,1,1,0,0,0,0
-2500,33,1.02,12,10,1,0,0,0,0,0
-3700,49,6,14,5,1,1,0,0,1,0
21000,43,3.7776,12,4,1,1,1,0,1,0
2000,33,7.9713,18,1,0,0,0,0,0,0
-2100,57,3.2592,13,4,1,1,0,0,1,0
0,32,1.2264,11,2,0,0,0,0,0,0
749,37,4.4475,12,2,1,1,0,0,1,0
0,37,1.2666,12,3,1,0,0,0,0,0
0,30,2.6394,12,1,0,0,0,0,0,0
0,28,0.6984,12,3,0,0,0,0,0,0
0,32,1.359,8,4,0,0,0,0,0,0
10899,44,5.0154,16,1,0,0,0,1,1,0
-2800,40,1.8696,12,2,0,0,0,0,0,0
7699,59,3.537,12,1,0,0,0,1,0,0
5849,40,3.5157,12,4,1,1,1,0,1,0
1725,35,1.6749,13,3,1,0,0,0,1,0
-320,27,2.5953,6,4,1,1,0,0,0,0
900,35,1.746,14,1,0,0,0,0,0,0
1000,25,1.806,10,5,1,0,0,0,0,0
-1607,30,2.7093,13,4,1,1,0,0,1,0
3399,36,1.5645,16,1,0,0,0,1,1,0
112,29,1.1505,15,1,0,0,0,0,0,0
-8000,29,0.9,12,5,1,1,0,0,0,0
-11000,44,4.8135,18,1,0,0,0,0,0,0
7549,55,2.25,12,1,0,0,1,1,0,0
1700,26,3.3672,14,1,0,0,0,0,0,0
160,50,2.2137,12,1,0,0,0,0,0,0
0,34,0.648,12,3,0,0,0,0,0,0
27299,51,7.5162,13,2,1,1,0,1,1,0
13798,38,4.0602,18,4,1,0,0,0,1,0
0,28,1.428,6,1,0,0,0,0,0,0
3300,39,2.9232,18,1,0,0,1,1,1,0
18000,41,3.1179,11,4,1,1,0,1,1,0
-5800,25,2.661,16,1,0,0,0,0,0,0
-2803,26,1.728,12,6,1,0,0,0,0,0
-6599,46,3.8886,10,2,1,0,0,0,1,0
440,37,4.0647,12,5,1,1,0,0,1,0
-420,63,1.4994,12,2,1,0,0,0,0,0
26000,35,7.134,14,2,1,1,0,1,1,0
0,26,1.785,12,1,0,0,0,0,0,0
-300,25,2.43,7,3,1,1,0,0,0,0
-7131,38,2.385,9,4,1,1,0,0,1,0
66808,64,2.8017,12,2,1,0,0,1,1,0
2999,33,1.98,6,4,1,0,0,0,0,0
23000,57,1.65,13,2,1,1,0,0,1,0
749,48,2.6055,11,7,1,1,0,0,1,0
75550,33,7.8519,17,2,1,1,0,1,1,0
10948,30,5.9253,14,2,1,1,0,0,1,0
-600,28,2.7108,16,1,0,0,0,0,1,0
3000,26,7.0443,16,2,1,1,0,1,0,0
14000,63,1.5558,12,1,0,0,0,0,0,0
-900,29,4.0074,13,2,1,0,0,0,0,0
-1455,34,2.4048,11,7,1,1,0,0,1,0
0,27,1.02,7,2,1,0,0,0,0,0
-1030,38,2.6382,12,4,1,0,0,0,1,0
-9505,33,5.4288,12,4,1,1,0,0,1,0
5634,36,2.4,12,5,1,1,0,0,1,0
4799,38,4.302,12,5,1,1,0,0,1,0
-3001,35,3.4836,14,5,1,1,1,0,1,0
-6500,28,1.455,16,1,0,0,0,0,0,0
-3300,46,2.7,10,3,1,0,0,0,1,0
35,25,1.6242,10,4,0,0,1,1,0,0
44000,30,4.5948,17,2,1,1,1,1,1,0
-5989,36,11.8599,14,4,1,1,0,0,1,0
5049,46,1.4196,16,1,0,0,0,0,0,0
345,44,2.5758,11,3,1,0,0,0,1,0
0,34,0.4296,11,2,0,0,0,0,0,0
8248,52,2.8419,12,3,1,1,0,1,1,0
103200,39,8.82,14,1,0,0,1,1,0,0
869,40,3.5439,13,3,1,1,0,0,1,0
829,39,2.6445,14,4,1,0,0,0,1,0
-1300,58,1.734,1,1,0,0,1,0,1,0
88900,61,8.3301,18,2,1,1,1,1,1,0
1499,51,2.706,12,4,1,1,0,0,0,0
5949,31,3.9627,12,5,1,0,0,1,1,0
-1021,41,5.7795,18,4,1,0,0,0,1,0
150,53,1.4343,11,2,0,0,0,0,1,0
600,47,2.4015,12,5,1,0,0,0,1,0
-15051,48,2.9964,12,5,1,0,0,0,1,0
64000,34,3.84,16,3,1,0,0,1,1,0
7926,29,4.5687,16,2,1,1,0,1,0,0
2359,36,4.2969,11,4,1,0,1,0,0,0
4000,37,8.3925,12,1,0,0,0,0,0,0
11000,43,4.5549,18,1,0,0,1,1,1,0
25204,62,3.3096,9,2,1,0,0,1,1,0
108700,46,4.92,16,1,0,0,0,0,1,0
4100,49,1.32,10,4,1,0,0,1,1,0
-940,34,0.5106,12,3,0,0,0,0,0,0
1000,27,1.752,12,4,1,0,0,0,1,0
-2382,37,3.7662,12,11,1,1,0,0,0,0
1500,49,2.592,10,1,0,0,0,0,1,0
10981,43,1.3179,12,4,1,0,0,1,1,0
-3094,27,1.701,13,4,0,0,0,0,0,0
-1751,43,2.2473,14,1,0,0,0,0,0,0
22137,39,3.9105,16,2,1,1,0,1,1,0
-6890,29,2.2362,13,3,1,0,0,0,1,0
5800,55,3.8613,10,4,1,1,0,0,0,0
13300,49,0.966,18,1,0,0,1,1,0,0
-3100,41,2.2572,18,3,0,0,0,0,0,0
499,33,3.603,14,1,0,0,0,0,1,0
4700,31,4.5408,12,3,1,1,1,0,1,0
-2625,31,1.668,16,1,0,0,0,0,0,0
1700,38,2.0577,12,5,1,0,0,0,0,0
7347,44,4.4934,18,3,0,0,1,1,1,0
-1200,33,1.7214,12,1,0,0,0,0,0,0
24059,54,2.6142,18,1,0,0,1,1,0,0
8675,44,5.523,16,3,1,1,1,1,1,0
4400,39,4.614,16,2,1,1,0,1,1,0
4999,41,6.06,12,5,1,1,1,0,1,0
-2900,33,2.4606,12,2,1,1,1,0,1,0
17000,35,0.96,12,3,0,0,0,1,0,0
-400,37,1.1763,12,4,1,1,0,0,1,0
0,33,1.989,10,1,0,0,0,0,0,0
-3800,32,2.5224,12,4,1,1,0,0,1,0
2825,30,0.486,15,1,0,0,0,0,0,0
-7000,43,2.1792,12,1,0,0,1,0,0,0
-28430,29,5.2047,1,2,1,1,1,0,1,0
1399,32,2.4108,18,1,0,0,0,1,0,0
30899,60,3.555,11,2,1,1,0,1,1,0
7000,45,5.0328,14,2,0,0,0,1,1,0
-3500,43,1.47,12,2,0,0,1,0,1,0
-643,44,2.7675,14,2,0,0,1,0,1,0
-2780,38,1.9212,17,1,0,0,1,0,0,0
50,45,2.43,18,1,0,0,1,0,1,0
106000,51,10.4802,14,2,1,0,0,1,1,0
79499,40,4.29,14,2,0,0,0,1,1,0
11400,25,5.589,14,2,1,1,0,1,1,0
24109,47,8.8413,12,3,1,1,0,0,1,0
-1500,29,1.8516,18,1,0,0,0,0,0,0
20,25,1.8903,12,1,0,0,1,0,0,0
-750,59,2.1366,12,1,0,0,0,0,1,0
-10200,26,1.8015,16,1,0,0,0,0,0,0
5650,57,0.468,18,1,0,0,1,0,0,0
-800,41,3.7584,12,4,1,1,0,0,1,0
7768,31,3.2256,12,3,1,0,0,0,0,0
30600,41,4.9758,12,3,1,1,0,1,0,0
-4550,45,3.2409,12,4,1,1,0,0,1,0
-4000,31,2.403,13,2,0,0,0,0,1,0
8377,29,4.7838,14,2,1,1,0,0,1,0
-675,25,4.0323,12,3,1,1,0,0,0,0
17212,31,2.8974,17,3,0,0,1,0,1,0
0,58,1.65,18,1,0,0,0,0,0,0
300,57,1.683,16,2,0,0,0,0,0,0
0,34,1.185,12,3,1,1,0,0,0,0
1300,55,0.852,5,5,1,0,0,0,1,0
465,37,1.5003,14,1,0,0,0,0,0,0
13239,62,3.0429,13,2,1,0,0,0,1,0
-100,40,4.8,12,5,1,0,0,0,1,0
2000,30,4.608,9,4,1,1,0,0,1,0
392,32,2.484,7,3,1,1,0,0,0,0
-1700,30,2.5917,12,3,0,0,0,0,0,0
52500,55,3.432,12,3,1,1,0,1,1,0
-1195,30,1.9239,12,6,1,0,0,0,1,0
-730,41,2.7012,16,4,1,1,0,0,1,0
-721,27,2.1528,10,2,1,1,0,0,0,0
0,25,1.815,9,5,1,0,0,0,0,0
24292,47,2.5926,12,3,1,1,0,0,1,0
-4220,39,3.1848,15,4,1,1,1,0,1,0
-2200,29,0.384,6,5,1,0,0,0,0,0
9687,31,2.5254,12,1,0,0,0,1,1,0
-2373,32,1.3182,12,4,1,0,0,0,1,0
699,40,3.2976,18,1,0,0,1,0,0,0
54700,58,3.1575,12,2,1,0,1,0,1,0
-5365,42,7.2039,16,3,0,0,1,0,1,0
0,59,0.195,12,1,0,0,0,0,1,0
1965,27,4.0209,14,1,0,0,0,0,0,0
23309,60,4.5549,12,2,1,0,0,0,1,0
26800,41,2.3562,17,1,0,0,0,0,0,0
-2450,27,4.89,12,3,1,1,0,0,0,0
39354,61,7.0557,12,2,1,0,0,1,1,0
55,26,3.264,12,1,0,0,0,0,0,0
55568,40,3.8241,14,1,0,0,0,0,0,0
52399,58,3.0264,17,3,1,0,1,1,0,0
46249,61,4.2528,12,2,1,0,0,0,1,0
31000,59,1.317,12,1,0,0,1,1,1,0
1704,64,2.883,18,1,0,0,0,0,1,0
86999,61,3.3636,12,2,1,0,0,1,1,0
29600,62,2.3532,12,3,1,0,0,1,0,0
100,37,2.772,16,5,1,0,0,0,1,0
-550,58,0.918,11,2,0,0,0,0,0,0
-2300,50,1.845,14,1,0,0,0,0,1,0
-1861,41,0.765,12,1,0,0,0,0,0,0
-1102,37,3.12,12,3,1,1,1,0,1,0
2648,41,2.8551,12,4,1,0,0,1,1,0
0,44,0.7182,5,5,0,0,0,0,0,0
4500,29,2.31,16,1,0,0,0,0,0,0
-700,36,2.028,10,5,1,1,0,0,1,0
2001,54,3.252,12,2,1,1,0,0,1,0
23397,26,6.3432,12,2,1,1,0,1,1,0
4140,46,3.3288,13,2,1,0,0,0,0,0
0,27,1.1631,11,5,1,0,0,0,0,0
-1000,34,1.632,14,1,0,0,0,0,0,0
1200,38,1.7652,12,3,0,0,0,0,1,0
-900,51,2.25,10,4,1,0,0,0,1,0
75000,55,6.0705,16,2,1,0,1,0,1,0
0,38,1.134,12,2,0,0,0,0,0,0
15350,42,5.6046,16,2,1,1,1,0,1,0
8800,59,1.9725,13,5,0,0,0,1,1,0
100,27,1.005,12,2,0,0,0,0,0,0
71,55,3.246,12,2,1,1,0,0,1,0
10000,39,3.2856,18,4,1,0,0,0,1,0
17899,52,7.2672,12,3,1,1,1,0,1,0
12800,31,5.0529,16,2,1,1,0,1,1,0
2830,32,3.5832,18,4,1,1,1,0,1,0
-1714,40,2.556,18,1,0,0,1,0,1,0
-8500,28,3.345,16,1,0,0,0,0,0,0
9200,39,5.5716,17,1,0,0,0,0,0,0
0,38,1.08,12,4,0,0,0,0,0,0
3344,47,5.1972,13,4,1,0,0,1,1,0
-850,28,3.0015,12,6,1,0,0,0,0,0
88999,58,7.3686,12,3,1,1,0,1,1,0
1200,26,2.4348,13,2,1,1,1,0,1,0
3000,56,2.16,6,4,1,1,0,0,0,0
8,60,2.2551,1,5,1,0,0,0,1,0
0,26,0.27,11,4,1,0,0,0,0,0
0,40,1.224,12,1,0,0,0,0,0,0
3098,62,7.4589,16,3,1,0,1,0,1,0
-2400,49,1.98,16,1,0,0,1,0,1,0
1910,30,6.0378,14,2,1,1,0,0,1,0
30299,55,2.316,12,4,0,0,0,1,1,0
92129,47,9.5433,16,5,1,0,0,1,1,0
-5226,48,1.1913,9,1,0,0,0,0,0,0
23200,33,2.706,16,1,0,0,0,0,0,0
11900,59,4.2858,12,3,1,0,0,0,1,0
-251,28,0.4869,14,1,0,0,0,0,0,0
317,30,1.2633,15,4,0,0,0,0,0,0
0,29,2.16,12,1,0,0,0,0,0,0
-4577,48,0.9354,16,3,0,0,0,0,0,0
6240,28,1.2747,14,1,0,0,0,0,0,0
11934,45,3.249,12,5,1,1,0,0,1,0
0,47,0.8316,10,2,0,0,0,0,0,0
45400,57,10.062,16,3,1,0,0,1,1,0
3000,35,2.4705,18,4,1,0,0,0,0,0
5000,34,3.7533,11,2,1,1,0,0,1,0
-12750,32,3.0927,16,1,0,0,0,0,0,0
2000,34,1.6395,16,4,1,0,0,0,0,0
30570,35,4.0224,16,4,1,1,0,0,1,0
0,37,1.5771,14,1,1,0,0,0,0,0
2600,50,1.8456,14,1,0,0,0,1,0,0
0,59,1.302,9,6,1,0,0,0,1,0
-1300,40,2.04,12,4,1,0,0,0,0,0
-5396,27,1.0401,15,1,0,0,0,0,0,0
39966,56,2.7621,12,2,1,1,0,0,1,0
4600,42,2.13,14,5,1,0,0,0,1,0
-9300,59,3.1959,12,1,0,0,0,0,0,0
2186,40,3.3696,13,4,1,0,0,0,1,0
5073,39,6.8712,16,4,1,1,0,1,0,0
0,41,1.2,9,5,1,0,0,0,1,0
10600,39,7.065,12,2,1,1,1,1,1,0
1700,41,4.581,14,4,1,1,0,1,1,0
-12425,30,3.78,12,5,1,0,0,0,1,0
2680,45,0.9876,14,4,1,0,0,0,1,0
0,42,1.4673,6,6,1,1,0,0,1,0
129120,49,4.7019,18,3,0,0,1,0,1,0
300,30,3.813,14,4,1,0,0,0,0,0
749,35,1.6845,11,1,0,0,0,0,0,0
400,26,0.5268,14,2,0,0,0,0,0,0
17900,58,5.8959,12,2,1,0,0,0,1,0
428,64,2.1657,8,2,1,0,0,0,1,0
-4500,49,3.2064,16,3,1,0,0,0,1,0
1860,26,1.5609,15,1,0,0,0,0,0,0
-400,30,3,14,2,1,0,0,0,0,0
54849,63,4.1448,11,2,1,1,0,1,1,0
3672,30,3.8148,12,4,1,1,0,1,1,0
-800,48,0.918,12,2,0,0,0,0,1,0
0,53,0.5748,12,1,0,0,0,0,0,0
400,25,1.44,17,5,1,0,0,0,0,0
0,39,2.04,14,3,0,0,0,0,0,0
81500,61,12.9996,16,2,1,0,0,1,1,0
-2600,39,0.756,16,2,0,0,0,0,0,0
2444,28,2.2404,14,1,0,0,0,0,0,0
-8750,42,3.348,16,2,0,0,0,0,0,0
-3001,29,3.9882,16,4,1,0,0,0,1,0
8000,25,1.38,16,1,0,0,0,1,0,0
15,31,1.6029,13,1,0,0,0,0,0,0
