id,y,region,usuario,antiguedad,genero
1838,0,RegionC,Ligero,23.22660919,Mujer
1839,0,RegionB,Ligero,57.4559791,Hombre
1840,0,RegionB,Pesado,32.05320383,Mujer
1841,0,RegionB,Ligero,52.70151382,Mujer
1842,0,RegionA,Pesado,46.91596861,Hombre
1843,1,RegionC,Ligero,22.01220759,Mujer
1844,1,RegionB,Pesado,25.68393655,Hombre
1845,0,RegionC,Ligero,38.62459027,Mujer
1846,0,RegionA,Ligero,45.65220433,Hombre
1847,0,RegionA,Ligero,49.96280353,Hombre
1848,0,RegionA,Pesado,16.85930421,Mujer
1849,1,RegionB,Ligero,40.08235046,Hombre
1850,0,RegionA,Pesado,37.16979032,Hombre
1851,1,RegionC,Ligero,21.72151927,Mujer
1852,1,RegionA,Pesado,30.30146548,Hombre
1853,0,RegionC,Ligero,35.2032281,Mujer
1854,0,RegionC,Ligero,41.59012974,Mujer
1855,1,RegionB,Ligero,33.91463912,Hombre
1856,0,RegionA,Ligero,51.01866286,Hombre
1857,0,RegionA,Ligero,49.29603696,Mujer
1858,1,RegionB,Ligero,26.87611782,Hombre
1859,1,RegionC,Ligero,41.13776075,Hombre
1860,0,RegionC,Ligero,51.67770665,Mujer
1861,1,RegionB,Pesado,37.79688008,Mujer
1862,0,RegionB,Ligero,57.41459304,Hombre
1863,0,RegionB,Pesado,49.68234827,Mujer
1864,0,RegionB,Ligero,42.55463306,Mujer
1865,0,RegionC,Ligero,39.09306967,Mujer
1866,0,RegionC,Pesado,21.49997078,Mujer
1867,0,RegionA,Ligero,43.62052367,Mujer
1868,0,RegionA,Pesado,36.16259702,Mujer
1869,1,RegionA,Ligero,58.82959059,Mujer
1870,0,RegionA,Pesado,56.82462846,Mujer
1871,1,RegionC,Pesado,44.65655428,Mujer
1872,0,RegionC,Pesado,55.06030365,Hombre
1873,0,RegionB,Ligero,56.61612916,Hombre
1874,0,RegionC,Ligero,16.69012044,Mujer
1875,0,RegionB,Ligero,48.90377122,Hombre
1876,0,RegionC,Ligero,27.70192948,Mujer
1877,0,RegionC,Ligero,39.39776757,Mujer
1878,0,RegionC,Ligero,45.80562705,Mujer
1879,0,RegionB,Pesado,51.7929701,Hombre
1880,1,RegionB,Pesado,23.98241083,Mujer
1881,0,RegionB,Ligero,31.45820226,Hombre
1882,0,RegionC,Pesado,45.25364832,Mujer
1883,1,RegionC,Ligero,41.21067381,Hombre
1884,1,RegionA,Ligero,32.38069634,Mujer
1885,0,RegionB,Pesado,53.06645169,Hombre
1886,0,RegionC,Ligero,46.09502317,Hombre
1887,0,RegionB,Ligero,26.67977245,Hombre
1888,0,RegionB,Ligero,45.40220432,Mujer
1889,0,RegionB,Ligero,33.00542447,Mujer
1890,0,RegionA,Ligero,29.07824241,Mujer
1891,1,RegionB,Ligero,49.71217241,Hombre
1892,0,RegionA,Pesado,59.49731135,Hombre
1893,1,RegionC,Ligero,22.91536909,Hombre
1894,0,RegionC,Ligero,33.14467038,Hombre
1895,1,RegionB,Ligero,36.35913333,Hombre
1896,0,RegionA,Ligero,34.17212348,Mujer
1897,0,RegionB,Pesado,23.98581603,Mujer
1898,0,RegionC,Ligero,67.01068294,Hombre
1899,0,RegionC,Ligero,33.82051946,Mujer
1900,1,RegionC,Ligero,30.08040455,Mujer
1901,1,RegionB,Pesado,46.17814584,Mujer
1902,1,RegionA,Ligero,18.74748378,Mujer
1903,0,RegionA,Ligero,55.03689142,Hombre
1904,0,RegionC,Ligero,59.93383672,Mujer
1905,0,RegionC,Ligero,11.61416194,Hombre
1906,0,RegionA,Ligero,52.23369605,Mujer
1907,0,RegionC,Pesado,49.11181254,Mujer
1908,0,RegionC,Ligero,32.09212592,Mujer
1909,1,RegionC,Ligero,10.35800912,Mujer
1910,1,RegionB,Ligero,42.15895291,Mujer
1911,1,RegionC,Ligero,49.88433574,Hombre
1912,0,RegionC,Ligero,21.91062028,Mujer
1913,1,RegionC,Ligero,56.19103801,Hombre
1914,1,RegionB,Ligero,42.1920626,Hombre
1915,0,RegionC,Ligero,58.26820674,Mujer
1916,1,RegionA,Ligero,42.58000166,Mujer
1917,1,RegionB,Ligero,36.83812123,Mujer
1918,0,RegionC,Ligero,64.94577397,Hombre
1919,1,RegionB,Ligero,44.59243811,Hombre
1920,0,RegionB,Ligero,57.76792568,Hombre
1921,0,RegionC,Ligero,40.74578299,Mujer
1922,1,RegionB,Pesado,61.61576333,Hombre
1923,1,RegionB,Ligero,21.61014355,Mujer
1924,0,RegionA,Ligero,50.97488577,Mujer
1925,1,RegionA,Pesado,61.69635966,Hombre
1926,0,RegionC,Ligero,36.82828971,Mujer
1927,1,RegionA,Pesado,26.8799697,Mujer
1928,0,RegionA,Pesado,25.31396227,Mujer
1929,0,RegionA,Ligero,38.55814433,Hombre
1930,0,RegionA,Ligero,32.97047956,Hombre
1931,0,RegionC,Pesado,45.07500894,Hombre
1932,1,RegionA,Pesado,51.68128144,Mujer
1933,0,RegionB,Ligero,24.48090586,Mujer
1934,0,RegionB,Ligero,41.21434338,Mujer
1935,0,RegionB,Ligero,42.75602732,Mujer
1936,0,RegionB,Pesado,19.54969358,Mujer
1937,1,RegionB,Ligero,19.33366033,Mujer
1938,0,RegionC,Pesado,49.5049749,Mujer
1939,0,RegionB,Ligero,57.59313953,Mujer
1940,1,RegionC,Pesado,29.98203399,Hombre
1941,0,RegionA,Ligero,36.16087632,Mujer
1942,0,RegionC,Pesado,17.53160656,Hombre
1943,1,RegionC,Ligero,35.19347158,Hombre
1944,0,RegionA,Pesado,36.01829545,Mujer
1945,0,RegionA,Pesado,46.75832549,Mujer
1946,0,RegionC,Ligero,58.61032782,Hombre
1947,1,RegionC,Ligero,57.97900011,Mujer
1948,1,RegionB,Ligero,19.83689379,Hombre
1949,0,RegionA,Ligero,40.39366049,Hombre
1950,0,RegionA,Ligero,51.13111848,Mujer
1951,0,RegionA,Ligero,32.36602876,Hombre
1952,1,RegionC,Ligero,33.12091114,Hombre
1953,0,RegionA,Ligero,35.93152764,Mujer
1954,1,RegionC,Pesado,31.86760746,Mujer
1955,1,RegionC,Ligero,47.57401808,Hombre
1956,0,RegionC,Ligero,49.26762942,Mujer
1957,0,RegionA,Pesado,42.53372195,Hombre
1958,0,RegionA,Ligero,25.03563238,Hombre
1959,0,RegionA,Pesado,55.28317283,Mujer
1960,0,RegionA,Pesado,33.76396092,Hombre
1961,0,RegionB,Ligero,48.8054143,Mujer
1962,0,RegionB,Ligero,23.81248999,Hombre
1963,0,RegionB,Ligero,29.95145565,Hombre
1964,1,RegionB,Ligero,43.50622759,Mujer
1965,1,RegionA,Pesado,27.8742228,Mujer
1966,0,RegionC,Ligero,29.40139908,Hombre
1967,1,RegionC,Ligero,23.54671694,Hombre
1968,0,RegionB,Ligero,51.074535,Mujer
1969,1,RegionA,Ligero,40.26878214,Mujer
1970,1,RegionA,Ligero,34.09993734,Mujer
1971,1,RegionB,Ligero,33.07369719,Hombre
1972,0,RegionB,Ligero,41.1530288,Mujer
1973,0,RegionC,Pesado,21.43850112,Hombre
1974,0,RegionA,Ligero,31.26020662,Mujer
1975,0,RegionC,Pesado,51.36558168,Mujer
1976,0,RegionA,Ligero,26.02551374,Hombre
1977,0,RegionB,Ligero,25.34854444,Hombre
1978,0,RegionB,Ligero,25.94368295,Hombre
1979,0,RegionB,Ligero,45.84327645,Hombre
1980,1,RegionB,Ligero,26.94034071,Mujer
1981,0,RegionC,Ligero,56.2655454,Hombre
1982,1,RegionC,Pesado,28.08267355,Hombre
1983,0,RegionC,Ligero,46.34375108,Mujer
1984,0,RegionA,Ligero,50.82144914,Mujer
1985,0,RegionC,Pesado,45.96887713,Mujer
1986,1,RegionA,Pesado,60.73917318,Hombre
1987,1,RegionB,Ligero,49.87459055,Hombre
1988,0,RegionA,Ligero,38.98926471,Hombre
1989,0,RegionB,Ligero,26.59314436,Mujer
1990,0,RegionA,Pesado,34.28052596,Hombre
1991,0,RegionC,Ligero,23.43579235,Mujer
1992,0,RegionA,Ligero,42.16918073,Mujer
1993,1,RegionA,Ligero,20.01839386,Mujer
1994,1,RegionC,Pesado,23.35060482,Mujer
1995,1,RegionB,Ligero,51.41868295,Mujer
1996,0,RegionC,Ligero,22.52922646,Mujer
1997,0,RegionB,Ligero,53.53281395,Hombre
1998,0,RegionC,Ligero,58.14124861,Hombre
1999,0,RegionC,Ligero,28.49026181,Hombre
2000,1,RegionB,Pesado,44.20594435,Hombre
2001,0,RegionA,Ligero,30.61777611,Mujer
2002,1,RegionC,Ligero,48.91581085,Mujer
2003,0,RegionC,Ligero,50.88204015,Hombre
2004,1,RegionA,Ligero,51.96142128,Mujer
2005,0,RegionB,Ligero,50.60544987,Mujer
2006,0,RegionA,Pesado,30.61532964,Hombre
2007,0,RegionB,Pesado,60.33547677,Mujer
2008,0,RegionC,Ligero,49.91488806,Mujer
2009,0,RegionC,Pesado,16.2092185,Mujer
2010,0,RegionA,Ligero,32.41360324,Hombre
2011,0,RegionB,Ligero,47.98027764,Mujer
2012,0,RegionC,Pesado,30.80523368,Mujer
2013,0,RegionC,Ligero,20.5566045,Hombre
2014,0,RegionB,Pesado,33.667412,Hombre
2015,0,RegionB,Ligero,50.63285834,Hombre
2016,0,RegionC,Ligero,31.58241106,Hombre
2017,1,RegionA,Pesado,46.17573694,Hombre
2018,0,RegionC,Ligero,37.08531451,Mujer
2019,0,RegionC,Ligero,45.0728266,Mujer
2020,0,RegionA,Pesado,41.83660414,Mujer
2021,1,RegionC,Ligero,28.67204674,Hombre
2022,1,RegionA,Pesado,41.65923044,Mujer
2023,1,RegionB,Ligero,15.48100115,Hombre
2024,0,RegionA,Pesado,22.57389363,Hombre
2025,0,RegionB,Ligero,22.05972322,Hombre
2026,0,RegionA,Ligero,51.11154549,Mujer
2027,1,RegionB,Ligero,42.32122548,Hombre
2028,0,RegionA,Ligero,38.70700067,Mujer
2029,1,RegionA,Pesado,45.9297791,Mujer
2030,1,RegionA,Ligero,52.65301884,Hombre
2031,0,RegionA,Ligero,18.12461873,Hombre
2032,1,RegionB,Ligero,43.75110429,Hombre
2033,0,RegionC,Ligero,61.69197587,Mujer
2034,0,RegionB,Pesado,46.9199752,Hombre
2035,0,RegionB,Ligero,54.51226313,Mujer
2036,0,RegionA,Ligero,36.6431305,Hombre
2037,1,RegionA,Pesado,60.87253017,Hombre
2038,0,RegionB,Ligero,45.58174567,Mujer
2039,0,RegionA,Ligero,25.00041927,Hombre
2040,1,RegionA,Pesado,60.25529004,Mujer
2041,0,RegionC,Pesado,43.8055479,Hombre
2042,1,RegionC,Ligero,55.12847378,Hombre
2043,0,RegionB,Ligero,19.67934305,Mujer
2044,1,RegionA,Ligero,24.91742303,Hombre
2045,1,RegionB,Ligero,43.18454662,Hombre
2046,1,RegionB,Ligero,28.00512814,Hombre
2047,0,RegionB,Ligero,60.26577263,Mujer
2048,0,RegionA,Ligero,53.15922378,Hombre
2049,1,RegionA,Pesado,42.81515115,Hombre
2050,1,RegionC,Pesado,29.77187828,Mujer
2051,0,RegionC,Pesado,48.17781595,Mujer
2052,0,RegionB,Ligero,53.86365277,Mujer
2053,0,RegionC,Ligero,43.5259868,Hombre
2054,0,RegionA,Ligero,26.698957,Mujer
2055,1,RegionC,Ligero,33.57096419,Hombre
2056,1,RegionA,Pesado,46.92919182,Mujer
2057,1,RegionA,Ligero,19.77329199,Mujer
2058,0,RegionC,Ligero,8.862941813,Hombre
2059,1,RegionB,Ligero,43.95102654,Mujer
2060,0,RegionC,Ligero,67.9834409,Mujer
2061,1,RegionB,Ligero,38.0703438,Hombre
2062,0,RegionC,Ligero,46.44347813,Hombre
2063,1,RegionB,Pesado,38.62387772,Hombre
2064,1,RegionC,Pesado,58.44932925,Mujer
2065,1,RegionA,Ligero,64.00555608,Mujer
2066,0,RegionA,Ligero,26.49600369,Mujer
2067,1,RegionB,Pesado,35.89865434,Mujer
2068,0,RegionA,Ligero,43.68819929,Hombre
2069,1,RegionB,Ligero,26.77915681,Mujer
2070,1,RegionB,Ligero,34.8661021,Hombre
2071,1,RegionC,Ligero,39.12681686,Hombre
2072,0,RegionC,Pesado,66.05048432,Mujer
2073,1,RegionA,Ligero,53.75389339,Hombre
2074,0,RegionA,Pesado,53.01610411,Mujer
2075,0,RegionA,Ligero,52.98246579,Mujer
2076,1,RegionB,Pesado,25.61077723,Mujer
2077,0,RegionC,Pesado,32.78708673,Mujer
2078,1,RegionA,Ligero,56.80652183,Mujer
2079,0,RegionB,Ligero,24.94932699,Hombre
2080,0,RegionB,Ligero,62.94331772,Hombre
2081,1,RegionA,Ligero,45.94532925,Mujer
2082,0,RegionB,Ligero,36.32611665,Mujer
2083,1,RegionB,Ligero,38.30268598,Hombre
2084,1,RegionB,Pesado,53.24849224,Mujer
2085,0,RegionC,Ligero,52.65487984,Mujer
2086,1,RegionB,Ligero,16.78716352,Mujer
2087,1,RegionB,Pesado,27.81417557,Hombre
2088,1,RegionB,Ligero,55.74341975,Hombre
2089,0,RegionC,Ligero,63.67587531,Mujer
2090,0,RegionA,Ligero,55.02483994,Hombre
2091,0,RegionB,Ligero,44.4778931,Mujer
2092,0,RegionB,Ligero,59.98074718,Mujer
2093,1,RegionC,Ligero,28.02431127,Mujer
2094,1,RegionB,Pesado,28.53934126,Hombre
2095,0,RegionA,Ligero,31.72668653,Hombre
2096,1,RegionB,Pesado,64.77625398,Hombre
2097,0,RegionB,Ligero,35.61984086,Mujer
2098,1,RegionA,Ligero,48.4286897,Mujer
2099,0,RegionB,Ligero,18.00253196,Mujer
2100,1,RegionB,Ligero,47.49838846,Mujer
2101,0,RegionB,Pesado,47.0659511,Mujer
2102,0,RegionB,Ligero,54.68881595,Hombre
2103,1,RegionB,Pesado,57.39129953,Hombre
2104,1,RegionB,Pesado,52.07251829,Mujer
2105,0,RegionA,Ligero,38.00448269,Mujer
2106,1,RegionB,Ligero,40.06854862,Mujer
2107,1,RegionC,Pesado,43.18716378,Mujer
2108,0,RegionC,Pesado,42.73004429,Hombre
2109,0,RegionA,Ligero,52.57962045,Mujer
2110,0,RegionC,Pesado,38.8524323,Mujer
2111,0,RegionC,Pesado,40.82345033,Mujer
2112,1,RegionC,Ligero,19.20693553,Mujer
2113,1,RegionB,Ligero,62.75427261,Hombre
2114,0,RegionB,Ligero,57.92706234,Mujer
2115,0,RegionC,Ligero,53.26592665,Mujer
2116,0,RegionA,Ligero,17.07367907,Hombre
2117,1,RegionC,Ligero,22.20787161,Hombre
2118,0,RegionB,Pesado,33.36677031,Mujer
2119,0,RegionB,Pesado,26.22090937,Mujer
2120,0,RegionB,Ligero,31.97020445,Hombre
2121,0,RegionB,Ligero,20.66043497,Mujer
2122,0,RegionC,Ligero,36.51015121,Mujer
2123,1,RegionB,Ligero,19.69558481,Hombre
2124,0,RegionC,Ligero,18.81430644,Mujer
2125,1,RegionA,Pesado,31.04251947,Mujer
2126,0,RegionA,Pesado,56.02040836,Mujer
2127,0,RegionA,Ligero,52.28722743,Mujer
2128,1,RegionA,Pesado,54.22349055,Hombre
2129,1,RegionC,Pesado,25.5540514,Hombre
2130,0,RegionC,Pesado,52.22306653,Mujer
2131,1,RegionB,Ligero,22.43483455,Mujer
2132,1,RegionC,Pesado,40.01716498,Mujer
2133,1,RegionC,Pesado,43.15365594,Mujer
2134,0,RegionB,Ligero,23.38531494,Hombre
2135,0,RegionC,Pesado,54.77611559,Hombre
2136,1,RegionB,Ligero,57.41171032,Mujer
2137,0,RegionB,Ligero,14.7514089,Mujer
2138,0,RegionC,Ligero,51.07484674,Mujer
2139,1,RegionB,Ligero,49.02205554,Mujer
2140,1,RegionB,Pesado,37.60827361,Hombre
2141,1,RegionA,Ligero,38.68322234,Hombre
2142,0,RegionA,Ligero,38.5134815,Mujer
2143,1,RegionB,Ligero,53.9310117,Hombre
2144,1,RegionA,Ligero,29.58554682,Mujer
2145,0,RegionB,Ligero,28.11046463,Mujer
2146,0,RegionA,Ligero,38.52393004,Mujer
2147,1,RegionA,Pesado,36.61932075,Mujer
2148,0,RegionA,Pesado,38.28103193,Hombre
2149,0,RegionA,Ligero,20.26772537,Mujer
2150,1,RegionB,Pesado,29.42056001,Mujer
2151,0,RegionC,Ligero,17.40224563,Hombre
2152,0,RegionA,Pesado,51.16513411,Hombre
2153,0,RegionA,Ligero,20.10365415,Mujer
2154,1,RegionA,Ligero,40.88214286,Hombre
2155,0,RegionB,Ligero,13.30645787,Mujer
2156,0,RegionA,Ligero,37.0628987,Mujer
2157,1,RegionA,Ligero,53.68303075,Mujer
2158,0,RegionC,Pesado,65.23309614,Mujer
2159,0,RegionC,Ligero,44.36312441,Mujer
2160,1,RegionB,Ligero,34.19178446,Hombre
2161,0,RegionB,Ligero,46.2829489,Mujer
2162,0,RegionB,Ligero,36.36550421,Hombre
2163,0,RegionA,Ligero,25.99939745,Hombre
2164,1,RegionB,Ligero,66.14970087,Hombre
2165,1,RegionB,Ligero,65.59162262,Hombre
2166,0,RegionA,Pesado,26.30304756,Hombre
2167,1,RegionA,Pesado,56.91646578,Hombre
2168,0,RegionA,Ligero,30.00873102,Hombre
2169,1,RegionB,Ligero,37.8969969,Hombre
2170,1,RegionB,Ligero,54.88918915,Hombre
2171,1,RegionC,Ligero,51.92076879,Hombre
2172,0,RegionA,Ligero,26.3756764,Hombre
2173,0,RegionC,Ligero,24.12647412,Mujer
2174,1,RegionA,Ligero,48.28255268,Hombre
2175,1,RegionB,Pesado,48.54868285,Mujer
2176,0,RegionB,Ligero,61.83316833,Mujer
2177,1,RegionA,Pesado,36.59705533,Mujer
2178,1,RegionB,Ligero,20.2135329,Mujer
2179,0,RegionB,Pesado,52.09017802,Hombre
2180,1,RegionA,Ligero,24.04339359,Hombre
2181,0,RegionB,Ligero,34.29184504,Hombre
2182,0,RegionB,Pesado,50.01850774,Hombre
2183,0,RegionB,Ligero,22.19760968,Mujer
2184,0,RegionA,Ligero,14.76531968,Mujer
2185,0,RegionC,Ligero,66.63333973,Mujer
2186,1,RegionA,Ligero,38.73552908,Mujer
2187,0,RegionA,Ligero,21.03825352,Mujer
2188,0,RegionC,Ligero,26.92171638,Mujer
2189,0,RegionA,Ligero,46.17250862,Hombre
2190,0,RegionC,Ligero,24.57666081,Mujer
2191,1,RegionA,Pesado,62.09689704,Mujer
2192,1,RegionC,Ligero,24.89937028,Hombre
2193,0,RegionC,Ligero,25.72159934,Hombre
2194,1,RegionB,Ligero,24.14024021,Hombre
2195,1,RegionB,Ligero,58.67899761,Mujer
2196,0,RegionC,Pesado,46.37543976,Mujer
2197,0,RegionB,Ligero,56.86460623,Mujer
2198,0,RegionC,Pesado,36.34567518,Mujer
2199,0,RegionC,Ligero,34.84610388,Hombre
2200,0,RegionC,Ligero,53.23630224,Mujer
2201,0,RegionA,Ligero,38.40476281,Hombre
2202,0,RegionC,Ligero,33.6424662,Hombre
2203,0,RegionA,Ligero,48.74023542,Hombre
2204,1,RegionB,Ligero,21.38280014,Hombre
2205,1,RegionA,Pesado,31.83242645,Hombre
2206,0,RegionC,Pesado,43.51635415,Hombre
2207,1,RegionB,Pesado,31.22227873,Hombre
2208,1,RegionB,Pesado,29.44996558,Hombre
2209,1,RegionA,Pesado,57.76138086,Mujer
2210,0,RegionA,Ligero,24.36813825,Hombre
2211,0,RegionA,Pesado,49.20052672,Hombre
2212,0,RegionA,Ligero,23.07063041,Hombre
2213,1,RegionC,Ligero,34.59181188,Hombre
2214,0,RegionA,Ligero,16.73599222,Mujer
2215,0,RegionA,Ligero,51.75662483,Mujer
2216,0,RegionA,Pesado,45.28294031,Mujer
2217,1,RegionB,Pesado,51.94655831,Mujer
2218,0,RegionA,Ligero,32.14397155,Mujer
2219,0,RegionB,Ligero,49.38400688,Mujer
2220,1,RegionC,Pesado,47.04893377,Mujer
2221,0,RegionB,Ligero,32.64444679,Mujer
2222,0,RegionB,Pesado,45.67454218,Hombre
2223,1,RegionB,Ligero,56.75539016,Mujer
2224,0,RegionB,Ligero,65.10531713,Hombre
2225,1,RegionC,Pesado,39.06716541,Mujer
2226,0,RegionC,Pesado,51.32917334,Hombre
2227,0,RegionC,Ligero,22.69869151,Mujer
2228,0,RegionA,Pesado,53.8781404,Hombre
2229,0,RegionB,Ligero,31.9259742,Hombre
2230,0,RegionC,Ligero,46.83022305,Hombre
2231,0,RegionA,Ligero,36.95550407,Mujer
2232,1,RegionA,Ligero,52.66934121,Hombre
2233,0,RegionB,Pesado,20.15181997,Mujer
2234,0,RegionC,Pesado,51.23574148,Hombre
2235,0,RegionA,Ligero,40.96306461,Hombre
2236,0,RegionC,Ligero,23.0755347,Hombre
2237,1,RegionA,Ligero,40.95217604,Hombre
2238,1,RegionA,Pesado,59.68461332,Hombre
2239,1,RegionC,Pesado,27.10946499,Mujer
2240,0,RegionC,Pesado,54.21997554,Mujer
2241,1,RegionB,Ligero,31.29620076,Hombre
2242,0,RegionB,Ligero,54.21471645,Mujer
2243,0,RegionB,Ligero,25.35195441,Mujer
2244,1,RegionB,Ligero,39.29484521,Hombre
2245,0,RegionC,Ligero,19.32212728,Hombre
2246,0,RegionA,Ligero,56.60923333,Hombre
2247,0,RegionA,Ligero,33.04273087,Hombre
2248,0,RegionA,Ligero,50.62209034,Hombre
2249,0,RegionA,Ligero,38.18021805,Hombre
2250,0,RegionC,Ligero,61.05015101,Mujer
2251,1,RegionA,Pesado,52.87887657,Mujer
2252,1,RegionB,Ligero,54.47768761,Mujer
2253,1,RegionA,Ligero,40.87326514,Hombre
2254,0,RegionB,Ligero,38.10752878,Mujer
2255,0,RegionA,Pesado,25.24655927,Mujer
2256,0,RegionA,Pesado,41.40668081,Hombre
2257,0,RegionA,Ligero,32.69273318,Hombre
2258,1,RegionB,Ligero,33.89872549,Hombre
2259,1,RegionA,Ligero,29.15071713,Hombre
2260,0,RegionA,Ligero,55.5681171,Mujer
2261,1,RegionC,Pesado,36.99719634,Mujer
2262,1,RegionB,Ligero,15.77966887,Mujer
2263,1,RegionC,Ligero,51.82788488,Mujer
2264,0,RegionC,Ligero,19.10134756,Hombre
2265,0,RegionB,Pesado,21.49031127,Mujer
2266,1,RegionC,Pesado,35.15870979,Mujer
2267,0,RegionA,Pesado,52.08192881,Mujer
2268,0,RegionA,Pesado,43.48610432,Mujer
2269,0,RegionC,Pesado,29.40962524,Hombre
2270,0,RegionA,Pesado,41.49903736,Hombre
2271,0,RegionC,Ligero,27.71321137,Hombre
2272,1,RegionB,Pesado,38.69704076,Mujer
2273,1,RegionB,Ligero,35.49726978,Hombre
2274,1,RegionB,Ligero,25.31627865,Hombre
2275,0,RegionA,Pesado,35.42031115,Mujer
2276,0,RegionA,Ligero,41.43626451,Hombre
2277,1,RegionB,Pesado,46.84389631,Mujer
2278,0,RegionA,Ligero,29.17751016,Hombre
2279,0,RegionB,Ligero,23.69078819,Hombre
2280,0,RegionB,Ligero,51.90722281,Hombre
2281,1,RegionB,Ligero,25.13215663,Mujer
2282,0,RegionA,Ligero,49.71326038,Mujer
2283,0,RegionC,Ligero,28.81338166,Hombre
2284,0,RegionB,Pesado,51.74459612,Mujer
2285,1,RegionB,Ligero,53.92921061,Mujer
2286,0,RegionC,Ligero,36.99032634,Hombre
2287,0,RegionA,Ligero,71.71176582,Mujer
2288,0,RegionC,Pesado,43.1144887,Mujer
2289,0,RegionA,Ligero,25.39110663,Mujer
2290,0,RegionB,Ligero,48.09849914,Hombre
2291,1,RegionA,Pesado,25.02850123,Hombre
2292,0,RegionA,Ligero,32.04287314,Mujer
2293,1,RegionC,Ligero,31.29464427,Mujer
2294,0,RegionB,Pesado,22.61553493,Mujer
2295,0,RegionC,Ligero,57.94344896,Mujer
2296,0,RegionA,Ligero,70.81016271,Hombre
2297,0,RegionA,Ligero,51.19990373,Mujer
2298,1,RegionC,Pesado,49.15609297,Hombre
2299,0,RegionA,Ligero,51.30928289,Hombre
2300,1,RegionB,Ligero,30.66945609,Mujer
2301,0,RegionC,Ligero,36.11810229,Mujer
2302,0,RegionB,Pesado,38.25000799,Hombre
2303,0,RegionB,Ligero,51.9169027,Mujer
2304,1,RegionC,Pesado,47.44467074,Hombre
2305,0,RegionB,Ligero,19.82613785,Mujer
2306,1,RegionC,Pesado,20.41976882,Hombre
2307,0,RegionC,Ligero,48.73061366,Mujer
2308,1,RegionB,Ligero,24.29104343,Mujer
2309,0,RegionC,Pesado,40.86850382,Hombre
2310,1,RegionB,Pesado,35.94083586,Hombre
2311,0,RegionA,Pesado,31.36445291,Mujer
2312,0,RegionB,Pesado,54.99226436,Mujer
2313,0,RegionA,Pesado,38.37527617,Hombre
2314,0,RegionA,Ligero,30.84278735,Hombre
2315,0,RegionC,Pesado,34.87937826,Hombre
2316,0,RegionC,Ligero,24.50826905,Mujer
2317,1,RegionC,Pesado,54.53506772,Mujer
2318,0,RegionB,Ligero,63.8784216,Mujer
2319,1,RegionB,Ligero,28.20755549,Hombre
2320,1,RegionA,Ligero,18.11688639,Hombre
2321,0,RegionA,Ligero,31.47065133,Hombre
2322,1,RegionB,Ligero,31.54668446,Mujer
2323,1,RegionC,Pesado,23.61638723,Hombre
2324,1,RegionC,Ligero,38.16456651,Hombre
2325,1,RegionB,Ligero,33.48674841,Mujer
2326,1,RegionB,Pesado,40.79260859,Mujer
2327,0,RegionA,Pesado,14.18533926,Hombre
2328,1,RegionB,Pesado,59.97840908,Hombre
2329,0,RegionC,Ligero,18.28799219,Mujer
2330,0,RegionC,Pesado,24.53230415,Hombre
2331,0,RegionA,Ligero,51.82563168,Mujer
2332,0,RegionA,Ligero,67.59240446,Mujer
2333,0,RegionA,Ligero,69.37120125,Mujer
2334,0,RegionA,Ligero,46.43862446,Hombre
2335,0,RegionA,Ligero,37.31065626,Hombre
2336,0,RegionC,Ligero,33.30229102,Hombre
2337,1,RegionA,Ligero,48.25479047,Hombre
2338,0,RegionA,Pesado,48.52595066,Mujer
2339,0,RegionA,Ligero,55.2213788,Hombre
2340,0,RegionC,Pesado,17.11187755,Hombre
2341,1,RegionA,Ligero,42.33463451,Hombre
2342,0,RegionA,Pesado,53.36885611,Hombre
2343,1,RegionB,Ligero,45.46302018,Hombre
2344,0,RegionC,Ligero,32.00578241,Mujer
2345,0,RegionA,Ligero,35.26157029,Hombre
2346,0,RegionA,Ligero,60.65221134,Mujer
2347,1,RegionB,Pesado,45.33921917,Hombre
2348,1,RegionB,Pesado,40.38863271,Mujer
2349,0,RegionB,Pesado,41.20787414,Hombre
2350,0,RegionB,Ligero,20.1794668,Mujer
2351,0,RegionC,Ligero,47.96301629,Mujer
2352,1,RegionC,Pesado,55.05767205,Hombre
2353,1,RegionC,Pesado,51.63168283,Mujer
2354,0,RegionA,Ligero,16.82521122,Mujer
2355,0,RegionC,Pesado,42.04091103,Mujer
2356,0,RegionC,Ligero,53.66351228,Mujer
2357,0,RegionA,Pesado,54.73641052,Hombre
2358,0,RegionB,Ligero,54.00944006,Mujer
2359,0,RegionA,Pesado,52.30490313,Mujer
2360,1,RegionA,Pesado,55.05582291,Hombre
2361,0,RegionB,Ligero,31.31614276,Hombre
2362,1,RegionA,Ligero,46.57884168,Mujer
2363,0,RegionC,Pesado,54.66334456,Mujer
2364,0,RegionC,Ligero,34.08079709,Hombre
2365,0,RegionA,Ligero,55.48031131,Hombre
2366,1,RegionB,Pesado,31.00029032,Mujer
2367,0,RegionC,Ligero,20.54745694,Mujer
2368,0,RegionA,Ligero,63.87051093,Hombre
2369,0,RegionC,Ligero,41.65104874,Hombre
2370,0,RegionC,Ligero,26.57889672,Mujer
2371,0,RegionC,Ligero,50.22318794,Mujer
2372,0,RegionA,Ligero,49.29924162,Hombre
2373,1,RegionB,Ligero,57.52401518,Mujer
2374,0,RegionB,Pesado,26.25115648,Hombre
