id,call,name,gender,ethnicity,quality,city,jobs,experience,honors,volunteer,military,holes,school,email,computer,special,college,minimum,equal,wanted,requirements,reqexp,reqcomm,reqeduc,reqcomp,reqorg,industry
1212,1,Kristen,female,cauc,high,chicago,5,19,no,yes,no,yes,yes,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,yes,health/education/social services
1213,1,Lakisha,female,afam,low,chicago,4,19,no,yes,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,yes,health/education/social services
1214,1,Tamika,female,afam,high,chicago,5,22,no,yes,no,yes,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,yes,health/education/social services
1215,0,Aisha,female,afam,low,chicago,4,5,no,no,no,yes,yes,no,yes,no,yes,none,no,secretary,yes,no,yes,no,yes,no,transport/communication
1216,0,Emily,female,cauc,high,chicago,3,5,no,no,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,yes,no,yes,no,transport/communication
1217,0,Kristen,female,cauc,low,chicago,3,5,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,yes,no,yes,no,transport/communication
1218,0,Tanisha,female,afam,high,chicago,4,6,no,yes,no,yes,no,yes,yes,yes,no,none,no,secretary,yes,no,yes,no,yes,no,transport/communication
1219,0,Aisha,female,afam,high,chicago,2,7,no,yes,no,yes,no,yes,yes,no,no,none,no,secretary,yes,no,no,no,no,yes,business/personal services
1220,0,Carrie,female,cauc,low,chicago,4,5,no,no,no,yes,no,yes,yes,no,yes,none,no,secretary,yes,no,no,no,no,yes,business/personal services
1221,0,Meredith,female,cauc,high,chicago,4,7,no,yes,no,yes,no,yes,yes,no,yes,none,no,secretary,yes,no,no,no,no,yes,business/personal services
1222,0,Tanisha,female,afam,low,chicago,4,6,no,no,no,no,yes,no,yes,no,no,none,no,secretary,yes,no,no,no,no,yes,business/personal services
1223,0,Anne,female,cauc,high,chicago,4,7,no,yes,no,no,yes,yes,yes,no,yes,some,yes,retail sales,yes,yes,no,no,no,no,manufacturing
1224,0,Jill,female,cauc,low,chicago,3,6,no,no,no,yes,no,no,yes,no,yes,some,yes,retail sales,yes,yes,no,no,no,no,manufacturing
1225,0,Lakisha,female,afam,high,chicago,4,8,no,no,no,no,yes,yes,yes,no,yes,some,yes,retail sales,yes,yes,no,no,no,no,manufacturing
1226,0,Tanisha,female,afam,low,chicago,3,8,no,no,no,yes,no,no,yes,no,no,some,yes,retail sales,yes,yes,no,no,no,no,manufacturing
1227,0,Emily,female,cauc,high,chicago,3,7,no,no,no,no,yes,yes,yes,yes,yes,some,yes,office support,yes,yes,yes,no,no,yes,health/education/social services
1228,0,Latoya,female,afam,high,chicago,3,5,yes,no,no,yes,yes,yes,yes,no,yes,some,yes,office support,yes,yes,yes,no,no,yes,health/education/social services
1229,0,Meredith,female,cauc,low,chicago,2,6,no,no,no,no,no,no,yes,no,no,some,yes,office support,yes,yes,yes,no,no,yes,health/education/social services
1230,0,Tamika,female,afam,low,chicago,4,6,no,no,no,yes,yes,no,yes,no,yes,some,yes,office support,yes,yes,yes,no,no,yes,health/education/social services
1231,0,Allison,female,cauc,high,chicago,5,7,no,no,yes,yes,yes,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
1232,0,Latonya,female,afam,high,chicago,3,3,no,yes,no,no,yes,yes,yes,yes,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
1233,0,Meredith,female,cauc,low,chicago,2,2,no,no,no,yes,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
1234,0,Tamika,female,afam,low,chicago,2,3,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
1235,0,Leroy,male,afam,low,chicago,2,7,no,no,no,no,yes,no,yes,yes,yes,none,yes,secretary,yes,no,no,no,yes,no,health/education/social services
1236,0,Matthew,male,cauc,high,chicago,3,7,no,yes,no,no,yes,yes,yes,yes,yes,none,yes,secretary,yes,no,no,no,yes,no,health/education/social services
1237,0,Neil,male,cauc,low,chicago,4,3,no,no,no,yes,no,no,yes,yes,yes,none,yes,secretary,yes,no,no,no,yes,no,health/education/social services
1238,0,Tyrone,male,afam,high,chicago,4,8,no,no,no,no,yes,yes,yes,yes,yes,none,yes,secretary,yes,no,no,no,yes,no,health/education/social services
1239,0,Meredith,female,cauc,high,chicago,4,6,no,yes,no,yes,no,yes,yes,yes,yes,5,no,supervisor,yes,yes,no,no,yes,no,trade
1240,0,Tanisha,female,afam,high,chicago,4,7,no,no,no,no,yes,yes,yes,no,yes,5,no,supervisor,yes,yes,no,no,yes,no,trade
1241,0,Carrie,female,cauc,high,chicago,4,21,no,no,no,yes,yes,yes,yes,no,yes,3,yes,retail sales,yes,yes,no,yes,yes,no,business/personal services
1242,0,Emily,female,cauc,low,chicago,2,12,yes,no,no,yes,no,no,yes,no,yes,3,yes,retail sales,yes,yes,no,yes,yes,no,business/personal services
1243,0,Keisha,female,afam,low,chicago,3,5,no,yes,no,yes,yes,no,yes,no,no,3,yes,retail sales,yes,yes,no,yes,yes,no,business/personal services
1244,0,Lakisha,female,afam,high,chicago,3,5,no,yes,no,no,yes,yes,yes,no,no,3,yes,retail sales,yes,yes,no,yes,yes,no,business/personal services
1245,0,Allison,female,cauc,high,chicago,3,5,no,yes,no,no,yes,yes,yes,no,no,none,no,secretary,yes,no,no,yes,no,no,finance/insurance/real estate
1246,0,Ebony,female,afam,high,chicago,3,5,yes,no,no,yes,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,yes,no,no,finance/insurance/real estate
1247,0,Latoya,female,afam,low,chicago,5,9,no,no,no,yes,yes,no,yes,no,yes,none,no,secretary,yes,no,no,yes,no,no,finance/insurance/real estate
1248,0,Laurie,female,cauc,low,chicago,4,6,no,no,no,no,yes,no,yes,no,no,none,no,secretary,yes,no,no,yes,no,no,finance/insurance/real estate
1249,0,Allison,female,cauc,high,boston,6,18,no,yes,no,no,no,no,yes,no,yes,3,yes,manager,yes,yes,no,yes,no,no,business/personal services
1250,0,Anne,female,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,business/personal services
1251,0,Brad,male,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,some,yes,other,yes,yes,no,yes,no,no,manufacturing
1252,0,Brett,male,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,other,yes,no,yes,no,no,no,transport/communication
1253,0,Darnell,male,afam,low,boston,5,8,no,no,no,yes,no,no,no,no,yes,none,no,other,yes,no,no,no,no,no,trade
1254,1,Darnell,male,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,business/personal services
1255,0,Darnell,male,afam,low,boston,5,26,no,no,no,no,no,no,no,no,yes,3,yes,manager,yes,yes,no,yes,no,no,business/personal services
1256,0,Ebony,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,some,yes,other,yes,yes,no,yes,no,no,manufacturing
1257,0,Emily,female,cauc,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,yes,no,yes,no,no,no,business/personal services
1258,0,Geoffrey,male,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,yes,no,no,no,no,no,unknown
1259,0,Geoffrey,male,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,yes,no,no,no,business/personal services
1260,0,Jay,male,cauc,low,boston,4,8,no,no,no,no,no,no,yes,no,yes,3,yes,manager,yes,yes,no,yes,no,no,business/personal services
1261,0,Jermaine,male,afam,high,boston,4,20,no,yes,no,no,no,no,no,no,yes,none,no,other,yes,no,no,no,no,no,trade
1262,0,Jill,female,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,unknown
1263,1,Keisha,female,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,no,no,no,no,no,no,business/personal services
1264,0,Keisha,female,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,some,yes,other,yes,yes,no,yes,no,no,manufacturing
1265,0,Lakisha,female,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,unknown
1266,0,Latonya,female,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,other,yes,no,yes,no,no,no,transport/communication
1267,0,Latoya,female,afam,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,yes,no,yes,no,no,no,business/personal services
1268,0,Meredith,female,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,some,yes,other,yes,yes,no,yes,no,no,manufacturing
1269,0,Meredith,female,cauc,high,boston,6,8,no,yes,no,no,yes,yes,yes,no,yes,none,no,other,yes,no,yes,no,no,no,transport/communication
1270,0,Neil,male,cauc,low,boston,3,13,no,no,no,no,no,no,yes,no,yes,none,no,other,yes,no,no,no,no,no,trade
1271,0,Rasheed,male,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,other,yes,no,yes,no,no,no,transport/communication
1272,0,Todd,male,cauc,low,boston,3,7,no,no,no,yes,no,no,no,no,yes,none,no,retail sales,no,no,no,no,no,no,business/personal services
1273,0,Todd,male,cauc,high,boston,7,5,no,yes,no,no,yes,no,yes,yes,yes,none,no,other,yes,no,no,no,no,no,trade
1274,0,Tremayne,male,afam,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,no,retail sales,yes,no,no,no,no,no,unknown
1275,0,Tyrone,male,afam,high,boston,4,2,no,yes,yes,no,yes,yes,yes,no,yes,none,no,retail sales,yes,no,yes,no,no,no,business/personal services
1276,0,Tyrone,male,afam,high,boston,4,14,no,yes,no,no,yes,no,yes,yes,yes,3,yes,manager,yes,yes,no,yes,no,no,business/personal services
1277,0,Emily,female,cauc,low,boston,6,7,no,no,no,yes,no,no,no,yes,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
1278,0,Lakisha,female,afam,high,boston,1,5,no,no,no,no,yes,yes,yes,yes,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
1279,1,Sarah,female,cauc,high,boston,5,9,no,yes,no,yes,no,yes,yes,yes,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
1280,0,Tanisha,female,afam,low,boston,3,4,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,no,no,no,no,no,no,business/personal services
1281,0,Allison,female,cauc,low,boston,5,13,no,no,no,yes,yes,no,yes,yes,no,none,no,office support,yes,no,yes,no,yes,no,health/education/social services
1282,0,Kenya,female,afam,high,boston,5,14,no,yes,no,yes,no,yes,yes,no,yes,none,no,office support,yes,no,yes,no,yes,no,health/education/social services
1283,0,Latonya,female,afam,low,boston,3,7,no,no,no,yes,yes,no,yes,yes,no,none,no,office support,yes,no,yes,no,yes,no,health/education/social services
1284,1,Meredith,female,cauc,high,boston,3,4,no,yes,no,yes,yes,yes,yes,yes,no,none,no,office support,yes,no,yes,no,yes,no,health/education/social services
1285,0,Anne,female,cauc,low,boston,6,7,no,no,no,yes,no,no,no,yes,yes,none,no,secretary,yes,no,no,no,no,no,business/personal services
1286,0,Ebony,female,afam,low,boston,5,5,no,no,no,yes,yes,no,no,yes,no,none,no,secretary,yes,no,no,no,no,no,business/personal services
1287,0,Emily,female,cauc,high,boston,5,19,no,yes,no,no,no,yes,no,no,no,none,no,secretary,yes,no,no,no,no,no,business/personal services
1288,0,Tamika,female,afam,high,boston,3,4,no,yes,no,yes,yes,yes,yes,yes,no,none,no,secretary,yes,no,no,no,no,no,business/personal services
1289,0,Anne,female,cauc,high,boston,5,19,no,yes,no,no,no,yes,no,no,no,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
1290,0,Kenya,female,afam,low,boston,2,2,no,no,no,yes,no,no,yes,yes,no,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
1291,0,Latonya,female,afam,high,boston,1,5,no,yes,no,no,yes,yes,yes,yes,yes,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
1292,0,Sarah,female,cauc,low,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,supervisor,yes,no,no,no,yes,no,business/personal services
1293,0,Ebony,female,afam,high,boston,5,14,no,yes,no,yes,no,yes,yes,no,yes,some,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
1294,0,Kristen,female,cauc,high,boston,1,5,no,yes,no,no,yes,yes,yes,yes,yes,some,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
1295,0,Laurie,female,cauc,low,boston,5,13,no,no,no,yes,no,yes,yes,yes,no,some,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
1296,0,Tamika,female,afam,low,boston,4,11,no,no,no,yes,no,no,yes,yes,yes,some,yes,secretary,yes,yes,no,yes,yes,no,health/education/social services
1297,0,Allison,female,cauc,low,boston,2,2,no,no,no,yes,no,no,yes,yes,no,none,yes,office support,yes,no,no,no,yes,no,trade
1298,0,Jill,female,cauc,high,boston,6,9,no,yes,no,yes,yes,yes,yes,no,yes,none,yes,office support,yes,no,no,no,yes,no,trade
1299,0,Kenya,female,afam,low,boston,2,1,no,no,no,yes,no,no,yes,yes,no,none,yes,office support,yes,no,no,no,yes,no,trade
1300,0,Lakisha,female,afam,high,boston,5,14,no,yes,no,yes,no,yes,yes,no,yes,none,yes,office support,yes,no,no,no,yes,no,trade
1301,1,Anne,female,cauc,high,boston,4,16,no,no,no,yes,no,yes,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,transport/communication
1302,0,Emily,female,cauc,low,boston,5,5,no,no,no,yes,yes,no,no,yes,no,none,no,secretary,yes,no,no,no,yes,no,transport/communication
1303,0,Kenya,female,afam,high,boston,5,19,no,yes,no,no,no,yes,no,no,no,none,no,secretary,yes,no,no,no,yes,no,transport/communication
1304,0,Latoya,female,afam,low,boston,2,1,no,no,no,yes,no,no,yes,yes,no,none,no,secretary,yes,no,no,no,yes,no,transport/communication
1305,0,Ebony,female,afam,high,boston,4,16,no,no,no,yes,no,yes,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
1306,0,Emily,female,cauc,high,boston,5,26,yes,yes,no,yes,yes,yes,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
1307,0,Jill,female,cauc,low,boston,2,2,no,no,no,yes,no,no,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
1308,0,Tamika,female,afam,low,boston,5,4,no,no,no,yes,no,no,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,business/personal services
1309,1,Allison,female,cauc,low,boston,4,6,no,no,no,no,yes,no,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,trade
1310,1,Hakim,male,afam,high,boston,4,8,no,yes,no,no,yes,yes,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,trade
1311,1,Jamal,male,afam,low,boston,2,6,no,no,no,no,yes,no,no,no,yes,none,yes,retail sales,no,no,no,no,no,no,trade
1312,1,Jay,male,cauc,high,boston,2,6,no,yes,no,yes,yes,yes,yes,no,yes,none,yes,retail sales,no,no,no,no,no,no,trade
1313,0,Anne,female,cauc,high,chicago,2,7,no,yes,no,yes,no,yes,yes,no,no,none,no,manager,no,no,no,no,no,no,unknown
1314,0,Emily,female,cauc,low,chicago,4,8,no,no,no,yes,no,no,yes,no,yes,none,no,manager,no,no,no,no,no,no,unknown
1315,0,Lakisha,female,afam,low,chicago,1,5,no,no,no,yes,no,no,yes,no,no,none,no,manager,no,no,no,no,no,no,unknown
1316,0,Latonya,female,afam,high,chicago,3,6,no,yes,no,no,yes,yes,yes,no,yes,none,no,manager,no,no,no,no,no,no,unknown
1317,0,Anne,female,cauc,high,chicago,3,4,yes,no,no,yes,yes,yes,yes,no,yes,none,no,secretary,yes,no,yes,no,yes,no,health/education/social services
1318,0,Ebony,female,afam,low,chicago,2,4,no,no,no,no,no,no,yes,no,no,none,no,secretary,yes,no,yes,no,yes,no,health/education/social services
1319,0,Sarah,female,cauc,low,chicago,4,4,no,no,no,yes,no,no,yes,no,yes,none,no,secretary,yes,no,yes,no,yes,no,health/education/social services
1320,0,Tanisha,female,afam,high,chicago,3,4,no,yes,yes,no,yes,yes,yes,no,no,none,no,secretary,yes,no,yes,no,yes,no,health/education/social services
1321,0,Laurie,female,cauc,low,chicago,3,7,no,no,no,yes,no,no,yes,no,yes,5,yes,supervisor,yes,yes,no,no,no,no,manufacturing
1322,0,Tamika,female,afam,low,chicago,3,4,no,no,no,yes,no,no,yes,no,yes,5,yes,supervisor,yes,yes,no,no,no,no,manufacturing
1323,0,Emily,female,cauc,low,chicago,1,12,no,no,no,no,yes,no,yes,no,yes,none,no,office support,yes,no,yes,no,yes,no,finance/insurance/real estate
1324,0,Keisha,female,afam,low,chicago,2,10,no,no,no,yes,no,no,yes,no,yes,none,no,office support,yes,no,yes,no,yes,no,finance/insurance/real estate
1325,0,Latoya,female,afam,high,chicago,3,13,no,no,no,no,yes,yes,yes,no,no,none,no,office support,yes,no,yes,no,yes,no,finance/insurance/real estate
1326,0,Meredith,female,cauc,high,chicago,4,13,no,yes,no,yes,no,yes,yes,yes,no,none,no,office support,yes,no,yes,no,yes,no,finance/insurance/real estate
1327,0,Kristen,female,cauc,high,chicago,3,12,yes,no,no,yes,yes,yes,yes,no,yes,none,no,office support,yes,no,no,no,yes,no,trade
1328,0,Latoya,female,afam,high,chicago,2,10,no,no,no,no,no,yes,yes,yes,no,none,no,office support,yes,no,no,no,yes,no,trade
1329,0,Meredith,female,cauc,low,chicago,3,11,no,yes,no,yes,yes,no,no,no,no,none,no,office support,yes,no,no,no,yes,no,trade
1330,0,Tanisha,female,afam,low,chicago,4,11,no,no,no,yes,no,no,no,no,yes,none,no,office support,yes,no,no,no,yes,no,trade
1331,1,Anne,female,cauc,high,chicago,4,7,no,yes,no,yes,no,yes,yes,yes,no,3,no,office support,yes,yes,yes,no,no,yes,unknown
1332,1,Kenya,female,afam,high,chicago,4,8,no,no,no,yes,yes,yes,yes,yes,yes,3,no,office support,yes,yes,yes,no,no,yes,unknown
1333,1,Sarah,female,cauc,low,chicago,4,6,no,no,no,yes,yes,no,yes,yes,yes,3,no,office support,yes,yes,yes,no,no,yes,unknown
1334,1,Tanisha,female,afam,low,chicago,2,7,yes,no,no,yes,no,no,yes,yes,yes,3,no,office support,yes,yes,yes,no,no,yes,unknown
1335,0,Carrie,female,cauc,low,chicago,5,13,no,no,no,yes,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
1336,0,Emily,female,cauc,high,chicago,2,12,no,yes,no,yes,no,yes,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
1337,0,Keisha,female,afam,low,chicago,2,11,no,no,no,no,no,no,yes,no,no,none,no,secretary,yes,no,no,no,yes,no,business/personal services
1338,0,Kenya,female,afam,high,chicago,3,11,yes,no,no,yes,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,business/personal services
1339,0,Anne,female,cauc,low,chicago,3,5,no,no,no,yes,no,no,yes,no,yes,none,no,office support,yes,no,no,no,yes,yes,unknown
1340,0,Emily,female,cauc,high,chicago,3,5,no,no,no,no,yes,yes,yes,no,no,none,no,office support,yes,no,no,no,yes,yes,unknown
1341,0,Keisha,female,afam,low,chicago,4,5,no,no,no,yes,yes,no,yes,no,yes,none,no,office support,yes,no,no,no,yes,yes,unknown
1342,0,Tanisha,female,afam,high,chicago,4,6,no,yes,no,yes,no,yes,yes,yes,no,none,no,office support,yes,no,no,no,yes,yes,unknown
1343,0,Emily,female,cauc,low,chicago,3,3,no,yes,no,yes,yes,no,yes,no,no,none,no,office support,yes,no,yes,no,no,no,manufacturing
1344,0,Kenya,female,afam,low,chicago,4,9,no,no,no,no,yes,no,yes,no,no,none,no,office support,yes,no,yes,no,no,no,manufacturing
1345,0,Latonya,female,afam,high,chicago,3,7,no,no,no,no,yes,yes,yes,yes,yes,none,no,office support,yes,no,yes,no,no,no,manufacturing
1346,0,Sarah,female,cauc,high,chicago,3,5,no,yes,no,no,yes,yes,yes,yes,no,none,no,office support,yes,no,yes,no,no,no,manufacturing
1347,0,Emily,female,cauc,high,chicago,3,11,no,no,no,no,yes,yes,yes,yes,yes,none,no,office support,no,no,no,no,no,no,health/education/social services
1348,0,Latonya,female,afam,high,chicago,3,14,no,no,no,no,yes,yes,yes,no,no,none,no,office support,no,no,no,no,no,no,health/education/social services
1349,0,Latoya,female,afam,low,chicago,4,10,no,no,no,yes,yes,no,yes,no,yes,none,no,office support,no,no,no,no,no,no,health/education/social services
1350,0,Sarah,female,cauc,low,chicago,2,9,yes,no,no,yes,no,no,yes,no,yes,none,no,office support,no,no,no,no,no,no,health/education/social services
1351,0,Emily,female,cauc,low,chicago,2,6,no,no,yes,no,no,no,yes,yes,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
1352,0,Jill,female,cauc,high,chicago,3,6,yes,no,no,yes,yes,yes,yes,no,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
1353,0,Lakisha,female,afam,low,chicago,4,6,no,no,no,yes,no,no,no,yes,yes,none,no,secretary,no,no,no,no,no,no,business/personal services
1354,0,Latonya,female,afam,high,chicago,3,4,no,yes,yes,yes,yes,yes,yes,yes,no,none,no,secretary,no,no,no,no,no,no,business/personal services
1355,0,Anne,female,cauc,high,chicago,4,11,no,yes,no,no,yes,yes,yes,no,yes,none,yes,office support,yes,no,no,no,yes,no,trade
1356,0,Ebony,female,afam,high,chicago,4,11,no,yes,no,no,yes,yes,yes,no,yes,none,yes,office support,yes,no,no,no,yes,no,trade
1357,0,Latoya,female,afam,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,yes,office support,yes,no,no,no,yes,no,trade
1358,0,Meredith,female,cauc,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,yes,office support,yes,no,no,no,yes,no,trade
1359,0,Allison,female,cauc,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
1360,0,Ebony,female,afam,high,chicago,4,11,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
1361,0,Emily,female,cauc,high,chicago,4,11,no,yes,no,no,yes,yes,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
1362,0,Latoya,female,afam,low,chicago,2,6,no,no,no,no,yes,no,yes,no,yes,none,no,secretary,yes,no,no,no,yes,no,health/education/social services
